EVENT,ID_0,NAME_0,FATALITIES,FATALITIES_GROUND_SHAKING,INJURIES,DISPLACED_POPULATION,AFFECTED_POPULATION,AFFECTED_UNITS,DAMAGED_UNITS,COLLAPSED_UNITS,UNIT_TYPES,ECONOMIC_LOSSES,INSURED_LOSSES,CURRENCY,INDUCED_EFFECTS,FLAG,REFERENCE,COMMENTS,INJURIES_SEVERE,INJURIES_GRAVELY,HOMELESS,DS5_COLLAPSE,INJURIES_LIGHT,INJURIES_CRITICAL,HOMELESS.1,SHELTERED,DS1_SLIGHT,DS2_MODERATE,DS3_EXTENSIVE,DS4_COMPLETE,TAXONOMY,GEM_TAXONOMY,OCCUPANCY,INJURIES_SERIOUSLY,EXTREMA_GRAVEDAD,DAMAGED_OR_DESTROYED_UNITS,EVACUATED,ECONOMIC_LOSSES_RES,RECONSTRUCTION_COST,DAMAGED_NOT_DESTROYED,MISSING,DESTROYED_UNITS,PARTIAL_DESTROY_UNITS,SLIGHT_DAMAGE,INJURIES_SLIGHT,INJURIES_SERIOUS,DAMAGED_SCHOOLS,RECOVERY_AND_RECONSTRUCTION_COSTS,MINOR_INJURIES,HOSPITALIZED,LOSSES,RECOVERY_AND_RECONSTRUCTION_COST,SLIGHTLY_INJURED,DESTROYED_OR_DAMAGED_BEYOND_REPAIR,HOMELESS_POPULATION,HOMELESS_PEOPLE,FATALITIES_AVALANCHE,lightly_injured,seriously_injured,ECONOMIC_RES_DAMAGES,DAMAGED_OR_DESTROYED,RECONSTRUCTION_COSTS,DAMAGED_SEVERELY,OCCUPANCY.1,BUILDINGS_DAMAGED_LOWER30%,BUILDINGS_DAMAGED_30%_TO_60%,BUILDINGS_DAMAGED_ABOVE60%,BUILDINGS_DAMAGE_OR_DESTROYED,DAMAGED_TOTALLY,DAMAGED_PARTIALLY,DEMOLISHED_UNITS,LIGHT_INJURY,BAD_INJURY,INJURIES_LIGHT ,INJURIES_SEVERE ,LIGHT,MODERATE,HEAVY,DS1_SLIGHT ,DS2_MODERATE ,SEVERELY_INJURED,DESTROYED_HOUSES,SLIGHTLY_DAMAGED,MODERATELY_DAMAGED,SEVERELY_DAMAGED
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,,,8000.0,,Building,,,,,,USGS,"At least 612 people killed and 1,411 injured in Kerman Province. An estimated 8,000 homes damaged or destroyed in the Zarand area. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,,,,,,,,,,,,,Worlddata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,93355.0,,,,,80000000.0,,USD,,,EM-DAT,Geo Locations: Zarand (Adm2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612-912,612-912,1411,,,,8000.0,,Building,80000000.0,,USD,,,PAGER-CAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,,,,,,,,,,,,,,,WHO,,,,80000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,500,500,,,,,,,,,,,,,Weston_et_al_2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1500,,32000.0,,,,,,,,,,UN_Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,>500,>500,,,,,,,,,,,,,Rouhollahi_et_al_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,>1000,,,,,,,,,,,,Reuters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612-912,612-912,1411,,,,8000.0,8000.0,,,,,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,500,500,,,,,,,,,,,,,Nicknam_et_al_2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,,,,,,,,,,,,,Mirzaei_et_al_2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,,,,,,,,,,,,,Mahdi_And_Mahdi_2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,>600,>600,1400-2000,,,,7000.0,,Building,700000000000.0,,IRR,,,IIEES,,,,,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,>500,>500,>1000,,,,,,,,,,,,IFRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,,,,,,,,,,,,,Hatami_et_al_2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,>600,>600,>1000,,,,,,,,,,,,Ghasemi_et_al_2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,30000.0,,,,,80000000.0,,USD,,,Alchetron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,400,400,,,,,,,,,,,,,Chinadaily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,,,,,,,,,,,Choudhury_et_al_2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,657,657,1450,,,,15087.0,12449.0,Building,700000000000.0,,IRR,,,Ghayamghamian_et_al_2012,,,,,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,612,612,1411,,,,8000.0,,Building,79000000.0,,USD,,,Berberian_Book_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,,,,,,,,,,,,,,,,,,,
20050222_M6.5_Zarand,IRN,Iran,684,684,1070,,50804.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3000,,,,,,,599000000.0,,USD,,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3000,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3000,,,,,,,,,,,,USGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3000-5000,36000,155000,,18618.0,5329.0,Buildings,10100000000000.0,,IRR,,,Wikipedia,Wiki links to the actual references do not work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,2006,,59540,,,,,500000000.0,,USD,,,EM-DAT,"Geo Locations: Ahar, Heris, Tabriz (Adm2).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,,,,,,,,,,,,,Reliefweb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,327,327,>3000,>30000,,,,,,,,,"Rockfall, Landslides",,Seyed_Razzaghi_And_Ghafory_Ashtiany_2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,300,300,>3000,,,,,,,,,,,,Zafarani_et_al_2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,>5000,,,,18618.0,5329.0,Buildings,,,,,,Tabrizpedia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3037,,,,,,,,,,,,Saltanatpouri_et_al_2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,300,300,>2000,,,,,,,,,,,,Aljazeera,,,,16000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,229-306,229-306,>3000,,,,,,,,,,,,Bastami_And_Soghrat_2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,300,300,4500,,250000,,72000.0,,Buildings,,,,,,Fallahi_2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000.0,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,327,327,>3000,,,,,,,,,,,,Ghods_et_al_2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,300,300,>2000,,,,15000.0,6000.0,Dwellings,,,,,,Houshyar_And_Adhami,"The reference indicates fully destroyed 6000 residential units, and 15000 houses were damaged in East Azarbaijan Province that it will be need to rebuild completely.",,,,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3037,,120000-155000,,24095.0,,Buildings,10800000000000.0,,IRR,,,IIEES,,,,30000.0,,,,,,,,,,,,Residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,327,327,3000,,,,,,,,,,,,IIEES_Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,1380,,157403,,11908.0,,Buildings,,,,,,IFRC,,,,,,,,,73516-125280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11908.0,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,>3000,,,,,,,,,,,,Jaafari-Hajati_And_Agh Atabai_2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,>300,>300,>2000,,,,,,,,,,,,Karimi_et_al_2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,>330,>330,>4500,,,,11908.0,,Buildings,,,,,,Mahdi_2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11908.0,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,254,254,3650,,,,,,,,,,,,Mansouri_et_al_2014,,1100.0,,,,2550.0,,,,3554.0,4903.0,11279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3554.0,4903.0,11270.0,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,330,330,26000,,,,,,,,,,,,Miyajima_et_al_2012,,,,,,,,,>50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,>3000,,,,,,,,,,,,Nedaei_And_Fallah-Abkenari_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,306,306,3037,,149000,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,253,253,,,,,,,,,,,,,Firuzi_et_al_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120000_Sequence_Ahar-Varzaghan,IRN,Iran,300,300,3000,,,,,,,,,,,,Momeni_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620,620,6603,70000.0,,,15000,12000,Buildings,,,,,,USGS,"At least 10 people killed and 500 injured in Halabjah, Iraq. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,630,630,7103,,,,,,,,,,,,UTSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,630,630,12900,,,,14500,15500,Buildings,750000000,,USD,,,NOAA_Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,,,,15000-50000,12000-18000,Buildings,,,,,,Gulf_News ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620-630,620-630,,,,,,,,,,,,,Tasnim_News + IRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,70000.0,,,,,,,,,,,The_Economist + Tabnak_News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,7000-9388,,,,,,,,,,,,Tasnim_News + The_Economis + BBC + NBC_Washingtone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,,,,,,,5000000000,,EUR,,,Hindustantimes ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,,,,,,,3000000000000-3500000000000,,IRR,,,Wikipedia ,The actual reference is not specified by Wiki.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,629,629,15249,200000.0,,,79000,16000,Buildings,,,,,,EID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,444,444,9000,,200000.0,,,,,740000000,,USD,,,EM-DAT,"Geo Locations: Eslamabad-e gharb, Eylam, Gilan-e gharb, Javanrud, Kermanshah, Mehran, Qasr-e shirin, Sar-e pol-e zahab (Adm2).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,621,621,7817,,1645450.0,,,,,,,,,,MScThesis_Tabasian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620,620,12386,,,,,,,,,,,,IRNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,436,436,,,,,,,,,,,,,Alavi_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,621,621,9388,70000.0,,,90000,,Buildings,,,,,,Ashayeri_et_al_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,572,572,,,,,,,,,,,,,BHRC_Report_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,440,440,>9400,,400000.0,,30000,,Buildings,,,,,,DRES_Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620,620,,,,,,,,,,,,,Firuzi_et_al_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,630,630,,,,,,,,,,,,,Gombert_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620-630,620-630,7000,,,,,,,,,,,,IIEES_Report_AminiHosseini_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,,,,,,,,,,"Landslides, Rockfalls, Liquefaction",,IIEES_Report_earthquake_Chapter_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620,620,7000,70000.0,,,,2000,Buildings,,,,,,JSPS_karimzadeh_2018,Around 2000 residential units (mainly in Sarpole-Zahab) were totally collapsed in urban areas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,600,600,,7000.0,,,,,,,,,,,Zafarani_et_al_2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,530,530,>7200,,,,,,,,,,Landslides,,Yin_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,660,660,,,,,31000,17000,Buildings,84000000,,USD,,,Saffarzadeh_et_al_2019,"Of 660 death, 518 were from the city of Sarpol Zahab.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,,,,,,,,,,26000000000000,,IRR,,,Saffarzadeh_et_al_2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,530,530,7460,,,,,,,,,,,,NYTIMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,>600,>600,,,,,,,,,,,,,Mahani_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20171112_M7.3_SarpoleZahab,IRN,Iran,620,620,7000,70000.0,,,,,,,,,"Landslides, Rockfalls, Liquefaction",,Miyajima_et_al_2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,5000-45000,5000-45000,30000.0,,,,3124,412,Buildings,3000000000-4000000000,,USD,"Landslides, Tsunami",,Wikipedia,BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500,9500,30000.0,100000,,,,,,4000000000,,USD,Tsunami,,NOAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500,9500,30204.0,100000,2130204.0,,,,,4104000000,,USD,,,EM-DAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500-35000,9500-35000,30000.0,100000,,,3124,412,Buildings,3000000000-4000000000,,USD,"Landslides, Rockslides, Tsunami",,USGS,BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,5000,5000,,,,,100000,,Buildings,,,,,,Theguardian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,3192-20000,3192-20000,,,,,,,,,,,,,Quinto_Poder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500,9500,,,2130204.0,,,757,Buildings,4104000000,,USD,,,Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000-50000,10000-50000,50000.0,250000,,,6000,,Buildings,3000000000-4000000000,,USD,"Landslides, Tsunami, Liquefaction",,Pararas_Carayannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000,10000,30000.0,,,,100000,3000,Buildings,,,,,,NIST,BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,4287,4287,14268.0,,,,5728,330,Buildings,4000000000,,USD,,,NBS_BSS_165,"FATALITIES, INJURIES, BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500-35000,9500-35000,30000.0,100000-250000,,,,,,,,,"Landslides, Tsunami",,Moreno_Murillo_1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000,10000,50000.0,250000,,,,800,Buildings,5000000000,,USD,Tsunami,,Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,9500,9500,30000.0,100000,,,3124,412,Buildings,3000000000-4000000000,,USD,,,Livescience,BUILDINGS_DAMAGED and BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19850919_M8.1_Michoacan,MEX,Mexico,10000,10000,30000.0,250000,,,,>400,Buildings,,,,,,History,BUILDINGS_COLLAPSED only refer to Mexico city.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
