# 20180906_M6.6_HokkaidoEasternIburi median gmf, Stations:Seismic, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,AbrahamsonEtAl2014,AbrahamsonEtAl2015SInter,AbrahamsonEtAl2015SSlab,AtkinsonBoore2003SInter,AtkinsonBoore2003SSlab,AtkinsonBoore2003SSlabCascadia,BooreEtAl2014,CampbellBozorgnia2014,ChiouYoungs2014,ZhaoEtAl2016SInter,ZhaoEtAl2016SSlab
t_1412,142.2058,44.34917,0.006961332,0.0063994746,0.0064809388,0.006522127,0.0066927923,0.0066848304,0.006824569,0.0068333237,0.0069935773,0.007015613,0.007092534
t_1413,142.14308,44.34982,0.0068219416,0.0061906837,0.006290877,0.006905566,0.007126356,0.0071160747,0.006520545,0.006842741,0.0067746835,0.005373605,0.0058991336
t_1414,142.08036000000004,44.35043,0.0077002225,0.006755314,0.0069011915,0.0076675084,0.008003823,0.0079886,0.007299682,0.0076682647,0.007658331,0.005980236,0.0065872152
t_1415,142.20673,44.39418,0.0072712577,0.0064956155,0.006560242,0.0061751488,0.0063463137,0.0063379486,0.0075946245,0.006624184,0.0075366525,0.006253538,0.0062362547
t_1416,142.14396,44.39482,0.0063912305,0.005692279,0.005792766,0.0062267957,0.006448491,0.0064376034,0.00615111,0.006321178,0.0063853054,0.0050889184,0.0055394145
t_1417,142.01686,44.306,0.008149391,0.007054864,0.007257623,0.0058222716,0.006152654,0.0061390446,0.0073761647,0.008443357,0.007975283,0.006934032,0.007671774
t_1418,141.95418,44.30654,0.008597779,0.0073138354,0.0075561847,0.006203627,0.006605016,0.0065886127,0.007593402,0.008966817,0.008381522,0.007631301,0.008343387
t_1419,141.8915,44.30704,0.01191272,0.009906129,0.010190615,0.009833577,0.010466728,0.010441089,0.011307824,0.011227742,0.012077053,0.011186551,0.010993269
t_142,141.24969999999996,40.6629,0.029684104,0.027653277,0.02764274,0.02224457,0.02233174,0.02231517,0.033180766,0.025696754,0.031084027,0.018908529,0.022316478
t_1420,142.01764000000003,44.351,0.008533674,0.007286237,0.0074814954,0.008467352,0.0089284945,0.008908079,0.007952798,0.00849526,0.0084757935,0.006710103,0.0073728585
t_1421,141.95491000000004,44.35155,0.008185746,0.0069939536,0.0072082845,0.00581329,0.006157726,0.0061427094,0.007267913,0.008482208,0.008013097,0.007348256,0.00796796
t_1422,141.89219000000003,44.35205,0.008797742,0.0075368094,0.007762097,0.0091853235,0.009709644,0.009687057,0.0077680475,0.008986725,0.008639441,0.00783691,0.008275641
t_1423,142.01842,44.39601,0.008194995,0.007025305,0.0071972543,0.007943995,0.008337997,0.008319397,0.0077151847,0.008085692,0.008179933,0.0065330896,0.0071077337
t_1424,141.95564000000002,44.39655,0.0085468795,0.00732102,0.0075107394,0.008420951,0.00885377,0.008833705,0.007895977,0.008502482,0.008498672,0.0070963907,0.007621513
t_1425,141.89287000000002,44.39706,0.008329545,0.007239032,0.007423239,0.008486367,0.008895698,0.008876904,0.007495887,0.008420413,0.008229943,0.0074239587,0.0077883927
t_1426,142.0192,44.44102,0.0078801485,0.0068763737,0.0070146667,0.007469337,0.007774119,0.0077588526,0.007548353,0.0077089043,0.007905364,0.0064137564,0.0068776347
t_1427,142.26851999999997,44.34849,0.00675981,0.0062854527,0.0063671237,0.006522022,0.006682356,0.0066751004,0.006501522,0.006753181,0.0067392974,0.0071213953,0.007211941
t_1428,142.39502,44.39203,0.006729142,0.0065980763,0.0066308854,0.0063317283,0.006381494,0.006379209,0.006586636,0.006816606,0.006690421,0.007095299,0.007127205
t_1429,142.33226000000002,44.39278,0.0053250883,0.0051556523,0.005206992,0.00577528,0.005860786,0.005856886,0.0049863695,0.0055896975,0.0051991246,0.004836535,0.00522781
t_143,141.42742999999996,40.70743,0.045051165,0.039211363,0.03955815,0.03371532,0.03434162,0.034275986,0.049110897,0.038776755,0.04721366,0.0367969,0.03604578
t_1430,142.26949000000002,44.3935,0.0051733106,0.0048668482,0.004923851,0.005296537,0.005407701,0.005402442,0.0049422327,0.0052636,0.0051142634,0.004466179,0.0048083193
t_1431,142.39608999999996,44.43703,0.0072284676,0.0071806563,0.0071813073,0.0070617874,0.007069472,0.007069115,0.007290207,0.00714395,0.007262967,0.0071669267,0.0071280054
t_1432,142.33328,44.43778,0.0056552226,0.005484136,0.0054942644,0.0047532865,0.004782819,0.0047814725,0.00583733,0.0054115793,0.005763185,0.0058609378,0.0056526945
t_1433,142.27047,44.4385,0.0047316556,0.0044673304,0.0044816206,0.0037391982,0.0037819375,0.003779852,0.0049821567,0.004389626,0.0048860037,0.004696414,0.0044987844
t_1434,142.39715999999999,44.48203,0.0059967297,0.0058549936,0.005861304,0.0051970812,0.0052132825,0.0052119214,0.0061630635,0.005790344,0.006091286,0.0065097893,0.0062367055
t_1435,142.33429999999998,44.48278,0.006406991,0.0061284457,0.0060921195,0.0046532163,0.004654981,0.0046548415,0.007351163,0.005515431,0.006814066,0.0041273437,0.004788118
t_1436,142.27143999999998,44.4835,0.0029127807,0.0028632297,0.0028638286,0.0026739126,0.0026789359,0.0026785876,0.0029778203,0.0028241333,0.0029472918,0.0026647442,0.0026715368
t_1437,142.45778,44.39125,0.0063409824,0.0062900153,0.006314934,0.0061991485,0.0062262546,0.0062246113,0.0061798776,0.0065165614,0.006272453,0.0069058496,0.0069302204
t_1438,142.5845,44.43457,0.004856837,0.004595738,0.004635518,0.005085768,0.005157307,0.0051523503,0.0046789995,0.0049329153,0.004815682,0.004170989,0.004477025
t_1439,142.5217,44.43543,0.0051924093,0.0050198827,0.005059025,0.005594807,0.0056545106,0.00565044,0.0049293227,0.0054074978,0.0050958497,0.0046407306,0.004998665
t_144,141.36825,40.70763,0.057104636,0.052256573,0.05227474,0.039110564,0.039480563,0.03944166,0.05886206,0.047693502,0.059716657,0.032588184,0.039027393
t_1440,142.45889,44.43625,0.0062832655,0.006175165,0.0062021557,0.0060910806,0.0061251344,0.0061227866,0.0061544036,0.006400421,0.006240759,0.006908255,0.0068850582
t_1441,142.58572000000004,44.47957,0.0045903046,0.004351401,0.004381053,0.0045643146,0.004618134,0.0046141706,0.004507558,0.004573781,0.0045898003,0.003993161,0.0042010294
t_1442,142.52287,44.48042,0.004934466,0.0047477535,0.004777081,0.0050048744,0.0050525237,0.005049065,0.004799742,0.0049992595,0.004900223,0.004402784,0.0046433457
t_1443,142.46002,44.48125,0.005160416,0.0050392686,0.0050658025,0.0053558205,0.0053916094,0.0053888373,0.00497555,0.0053078844,0.0050939866,0.004721297,0.0049854224
t_1444,142.58694000000003,44.52456,0.005073644,0.0048209354,0.0048221992,0.0038727187,0.0038935998,0.0038919023,0.0054539484,0.0046199113,0.0052796165,0.0050288425,0.0047347867
t_1445,142.52404,44.52542,0.0044905967,0.004349235,0.004363456,0.0042923344,0.0043173786,0.004315346,0.0044870367,0.004433348,0.004508804,0.0040451847,0.004155313
t_1446,142.46114,44.52624,0.004766358,0.0045839795,0.0046035205,0.0045973235,0.0046297624,0.0046268706,0.004723149,0.0047302744,0.0047767153,0.0042729783,0.004424106
t_1447,142.08119,44.39543,0.008807436,0.0075534615,0.007696268,0.0071339123,0.007445592,0.007430546,0.008892552,0.008167146,0.009044866,0.007936386,0.00799388
t_1448,142.20765,44.43918,0.0045272526,0.0041814176,0.004227093,0.0043023257,0.004397895,0.0043929303,0.0044612605,0.0044455193,0.004545769,0.0038220705,0.004034138
t_1449,142.14484,44.43983,0.005264545,0.004746773,0.0048248093,0.0035036763,0.0036157982,0.00360993,0.005009225,0.005307021,0.005235849,0.004672997,0.005005708
t_145,141.30906,40.7078,0.04660497,0.042506285,0.04252925,0.03247494,0.03275081,0.032716,0.048758637,0.039214402,0.048803125,0.026824808,0.03212543
t_1450,142.08202,44.44044,0.006958959,0.0061009405,0.006214925,0.0065585175,0.006809165,0.0067962697,0.0067299716,0.006788916,0.0069932463,0.005587733,0.006016757
t_1451,142.20857999999998,44.48418,0.00395089,0.0036928516,0.003720281,0.0036352945,0.0036932032,0.003689823,0.003962822,0.0038259963,0.0039946875,0.003404244,0.003519281
t_1452,142.14571999999998,44.48483,0.0052886126,0.0047821896,0.004841199,0.0048750923,0.0049998206,0.004992686,0.00523449,0.0051177167,0.0053434037,0.004390113,0.0046256515
t_1453,142.08285,44.48544,0.006020469,0.0054367976,0.0055186814,0.003927798,0.004043377,0.004036949,0.0057690325,0.006019441,0.006012336,0.0054203086,0.0057384097
t_1454,142.20951000000002,44.52919,0.004111715,0.003850108,0.0038740635,0.003737085,0.003787508,0.0037841308,0.004146172,0.0039596893,0.0041691912,0.0035588227,0.0036568046
t_1455,142.14660000000003,44.52984,0.0050621303,0.0046401233,0.0046835053,0.004612616,0.004702506,0.0046967296,0.005060583,0.004876189,0.005129377,0.004277803,0.0044535184
t_1456,142.08367999999996,44.53045,0.0056503206,0.0052259206,0.0052807536,0.003646937,0.0037208758,0.0037162795,0.0054950947,0.0056276037,0.0056585274,0.005221917,0.0054420023
t_1457,141.95637999999997,44.44156,0.008224971,0.007216422,0.0073630484,0.007907394,0.008226624,0.008210994,0.007781347,0.008102705,0.008225919,0.0069251745,0.007342042
t_1458,141.89355,44.44207,0.007884574,0.007008276,0.007145587,0.0077663627,0.00805636,0.008042266,0.0073302304,0.007858028,0.007849994,0.006987944,0.0072818063
t_1459,142.01998000000003,44.48602,0.0076503973,0.0068974756,0.006992794,0.007122228,0.0073238597,0.0073131067,0.0074968603,0.007435551,0.0077079316,0.0064215963,0.006752414
t_146,141.24987,40.70795,0.03638978,0.032875877,0.032940358,0.026160704,0.0263917,0.026358549,0.03879535,0.031009082,0.038154162,0.021374006,0.025615793
t_1460,141.95711,44.48657,0.008069418,0.007370086,0.007463402,0.0075886976,0.007782555,0.0077725993,0.007873616,0.007883668,0.008112337,0.006974788,0.00725386
t_1461,141.89423999999997,44.48708,0.0074814293,0.0068796244,0.006964132,0.0071273358,0.0072979117,0.0072891423,0.0072336816,0.0073546977,0.0075036976,0.006641979,0.006846334
t_1462,142.02076999999997,44.53103,0.0073754406,0.0069201584,0.006968273,0.006789351,0.0068894136,0.0068834648,0.007398131,0.007142997,0.007452917,0.0064223437,0.0066097546
t_1463,141.95785,44.53157,0.008230171,0.007975345,0.0079986295,0.0076288213,0.0076804915,0.007677698,0.00831839,0.008005245,0.008303118,0.007456736,0.0075399657
t_1464,141.89493,44.53208,0.00718422,0.0068289544,0.0068670246,0.0066757505,0.0067517394,0.006747135,0.007180341,0.0069914367,0.0072470875,0.0064258077,0.006547116
t_1465,142.02156000000002,44.57603,0.006436448,0.0061421534,0.006165336,0.005892509,0.0059409416,0.0059372573,0.006527384,0.0062221205,0.0065157893,0.0056900172,0.0058025387
t_1466,141.95858999999996,44.57658,0.008895092,0.008478683,0.008469724,0.0065629375,0.0065869684,0.00658454,0.009709224,0.007994063,0.009284128,0.00880679,0.008212768
t_1467,142.39824,44.52703,0.0046840427,0.004525424,0.0045393985,0.0044408864,0.004465333,0.0044630417,0.004685437,0.004611525,0.0047098757,0.0042197523,0.0043278886
t_1468,142.33533,44.52778,0.005682941,0.0053606695,0.0053453622,0.0042861216,0.0043021315,0.0043006768,0.0063338447,0.0049535227,0.0060179103,0.0051426054,0.0047881985
t_1469,142.27242,44.5285,0.0036910542,0.003553463,0.0035620304,0.0033545073,0.0033751687,0.0033736343,0.003759593,0.0035585335,0.0037427067,0.003298718,0.0033347756
t_147,141.42772000000002,40.75247,0.028960323,0.024510242,0.025010364,0.026845695,0.027638678,0.02756316,0.027676124,0.028026981,0.029499415,0.030996585,0.031348903
t_1470,142.39931,44.57203,0.0043216725,0.0041229976,0.004137045,0.004000164,0.004026138,0.004023356,0.0043469137,0.0042029647,0.0043693963,0.0038333759,0.003923049
t_1471,142.33636,44.57278,0.0045141694,0.004330982,0.0043312516,0.003604944,0.0036182727,0.0036169493,0.0047970777,0.0041752504,0.004669559,0.0048390203,0.00451098
t_1472,142.27340000000004,44.5735,0.0045414115,0.0043230695,0.0043228297,0.0034464933,0.003463829,0.0034624753,0.004896915,0.0041245436,0.004732885,0.0046320143,0.004316746
t_1473,142.40039000000002,44.61703,0.0040852115,0.0038586664,0.0038731706,0.0037445487,0.0037704818,0.0037672226,0.004108268,0.0039514215,0.0041418876,0.003581375,0.0036711185
t_1474,142.33739000000003,44.61778,0.0037362955,0.0036070526,0.0036134343,0.0034346583,0.003447501,0.0034458549,0.003788078,0.0036214797,0.0037827396,0.0033533114,0.0033982454
t_1475,142.27439000000004,44.61851,0.0042546717,0.0040644286,0.0040650284,0.0033363972,0.0033497834,0.0033484115,0.004543011,0.0039085494,0.004414094,0.004471517,0.004170794
t_1476,142.40148,44.66203,0.0038860785,0.0036429153,0.0036576535,0.0035477704,0.0035729327,0.0035693299,0.0039019156,0.003749017,0.003946256,0.0033770143,0.0034700679
t_1477,142.58816000000002,44.56956,0.0040161493,0.0038469748,0.00385054,0.0033880475,0.0034000196,0.0033983106,0.004183417,0.003779143,0.004124977,0.0045211622,0.004224312
t_1478,142.52521000000002,44.57042,0.0041215564,0.0039575994,0.003967803,0.0038061787,0.0038251998,0.0038229767,0.004158041,0.004005303,0.0041683326,0.0036808066,0.0037497634
t_1479,142.46227,44.57124,0.0044257073,0.0042004916,0.0042174705,0.0041113957,0.0041416655,0.0041383803,0.0044333045,0.004311511,0.004472012,0.0039046656,0.004013981
t_148,141.36849,40.75267,0.044101223,0.03797019,0.038340867,0.03229851,0.032991815,0.03292348,0.045689814,0.037729487,0.046141192,0.024888052,0.031027097
t_1480,142.58938999999998,44.61456,0.0040167063,0.0037468884,0.0037622587,0.0036518092,0.003676945,0.0036728699,0.0040249573,0.003865226,0.00408481,0.0034715103,0.0035699715
t_1481,142.52639,44.61541,0.0041408013,0.0038807215,0.0038968034,0.0037763421,0.0038040348,0.0038001968,0.0041550416,0.0039944,0.0042046746,0.003599341,0.0036984188
t_1482,142.46339,44.61624,0.004234151,0.0039642886,0.003982162,0.003873976,0.0039052279,0.0039012355,0.0042439345,0.0040910332,0.0042959712,0.003677122,0.0037857885
t_1483,142.59062,44.65955,0.0040852064,0.0037873285,0.0038038348,0.0037104755,0.0037360264,0.0037314023,0.004083539,0.003927837,0.0041578016,0.0035067867,0.0036169773
t_1484,142.52756999999997,44.66041,0.0040890165,0.0038066288,0.0038236505,0.003719869,0.0037481943,0.0037439372,0.004096639,0.0039370605,0.0041569266,0.0035267763,0.0036330984
t_1485,142.46452999999997,44.66124,0.004063095,0.0037819564,0.0037994226,0.0037013635,0.003730874,0.0037266435,0.0040701,0.0039148727,0.0041290107,0.0035039792,0.0036121574
t_1486,142.59185000000002,44.70454,0.0038582652,0.0036606083,0.0036701746,0.0035269812,0.003541894,0.00353898,0.003887488,0.0037250854,0.0039167376,0.0033965025,0.0034667326
t_1487,142.21044,44.57419,0.0037918119,0.0036061683,0.003626874,0.0024325368,0.0024589594,0.002456951,0.0037356876,0.003769206,0.0038041135,0.003613705,0.0037005274
t_1488,142.14747999999997,44.57484,0.004756139,0.004421295,0.0044515897,0.0043246425,0.004386146,0.004381625,0.0047852616,0.0045794467,0.004823832,0.004085978,0.0042169546
t_1489,142.08452,44.57545,0.0050407806,0.0047561736,0.0047896765,0.003243211,0.0032862825,0.0032831822,0.0049509364,0.0050166836,0.005053891,0.004760022,0.0049034157
t_149,141.60459000000003,40.66159,0.022352172,0.01738402,0.017831702,0.019397471,0.020068733,0.019982599,0.021211669,0.020906243,0.02316897,0.021253265,0.022115855
t_1490,142.21137999999996,44.61919,0.0035873014,0.0034359389,0.003451567,0.0023093298,0.0023281681,0.0023264668,0.0035380584,0.0035721075,0.0035978623,0.0034476402,0.003519876
t_1491,142.14837,44.61984,0.0039021235,0.0037160604,0.0037358007,0.0025103642,0.0025345255,0.0025324465,0.0038432553,0.0038837795,0.00391418,0.0037254463,0.0038158235
t_1492,142.08536000000004,44.62046,0.0041973153,0.004042956,0.004060012,0.0027092192,0.0027299838,0.0027282638,0.0041486835,0.0041863197,0.004205859,0.004057128,0.004134659
t_1493,142.21231999999998,44.66419,0.0032562949,0.0031408975,0.003151895,0.0021027925,0.002115167,0.0021138194,0.0032150897,0.0032476555,0.003264592,0.0031550657,0.0032111332
t_1494,142.14926000000003,44.66484,0.0034527224,0.003329369,0.0033412864,0.0022299595,0.0022434224,0.0022419847,0.0034085365,0.0034437869,0.0034613446,0.0033439843,0.0034043298
t_1495,142.08619999999996,44.66546,0.0034966145,0.0034344727,0.0034407685,0.002269319,0.0022761344,0.0022753857,0.003468771,0.0034984585,0.003499518,0.0034567148,0.0034885847
t_1496,142.21326,44.70919,0.002839401,0.0027789515,0.0027844761,0.0018414599,0.001847161,0.0018464217,0.0028136128,0.0028391522,0.0028431534,0.0027962048,0.0028265265
t_1497,143.8888,42.83342,0.027215112,0.025010146,0.025823614,0.03141182,0.032531224,0.03248933,0.0249287,0.02874053,0.026602434,0.03151309,0.03246603
t_1498,143.95204,42.87683,0.023169167,0.020959493,0.021814363,0.026479553,0.027547002,0.02750345,0.020609984,0.024618136,0.022542963,0.027649643,0.028863952
t_1499,143.8909,42.87839,0.036038827,0.03383302,0.034343224,0.03497551,0.035730965,0.035702907,0.036647722,0.034383673,0.036309887,0.023071488,0.029645283
t_15,141.41695000000004,38.99558,0.0064090104,0.006329165,0.00629489,0.0049798717,0.004921201,0.00491988,0.0068860217,0.0058783586,0.0066482103,0.006836056,0.0062632835
t_150,141.54543999999999,40.66189,0.02468007,0.020213358,0.020622483,0.021650145,0.022247106,0.02217215,0.023814518,0.023259876,0.025441745,0.024832973,0.025210226
t_1500,143.95419000000004,42.92179,0.028021824,0.026060577,0.026776746,0.026679592,0.027416175,0.027387617,0.026593165,0.02817418,0.027847938,0.028853921,0.029717298
t_1501,144.14229,43.00682,0.016922053,0.016057393,0.016518144,0.017439544,0.017745268,0.017727422,0.014832601,0.017773742,0.016556498,0.021785608,0.021498924
t_1502,143.77062,42.92638,0.029277753,0.02641769,0.027750857,0.033479888,0.035181638,0.0351319,0.02687163,0.031091081,0.028485915,0.02573133,0.028094834
t_1503,143.70942000000002,42.92785,0.032248486,0.028599648,0.030257782,0.03634417,0.038537595,0.03847613,0.029586095,0.034144066,0.031371158,0.02859947,0.030884396
t_1504,143.64821,42.92928,0.043132305,0.037707485,0.039766528,0.03975605,0.04234682,0.04227762,0.04245538,0.04248082,0.04304396,0.043057077,0.042763665
t_1505,143.83388000000002,42.96986,0.024508193,0.022195429,0.023254093,0.027788647,0.029102748,0.029061614,0.022518326,0.025971541,0.023858607,0.020767078,0.023232216
t_1506,143.77264000000002,42.97136,0.031895027,0.02791072,0.029360905,0.029443135,0.03119274,0.03114045,0.031433713,0.03131744,0.031897582,0.03005995,0.030960655
t_1507,143.71139,42.97283,0.029261423,0.0255175,0.027127415,0.032302774,0.034486614,0.03442419,0.027025128,0.03061897,0.028506678,0.024257004,0.02699599
t_1508,143.65013999999996,42.97426,0.032701932,0.028448086,0.030290218,0.035999175,0.038556516,0.038486894,0.030211657,0.034183018,0.031836532,0.027047776,0.03007117
t_1509,143.77466000000004,43.01633,0.022767933,0.020058328,0.021202523,0.025110073,0.02662291,0.026576852,0.021131512,0.023768412,0.02220627,0.018383887,0.020764181
t_151,141.48630000000003,40.66215,0.028146828,0.024470089,0.024806788,0.024936302,0.02541317,0.025354465,0.027723588,0.026728285,0.028845284,0.030184327,0.029760197
t_1510,143.71337,43.0178,0.026002908,0.022718074,0.024095537,0.028473597,0.030347908,0.030293394,0.024179542,0.027038064,0.025363663,0.020816071,0.023488557
t_1511,143.65208,43.01924,0.027477805,0.024301112,0.025811417,0.021225583,0.022648884,0.02260975,0.024916401,0.029561568,0.026539696,0.02400884,0.027054528
