ID,NAME,LATITUDE,LONGITUDE,TAXONOMY,GEM_TAXONOMY,AFFECTED_UNITS,DAMAGED_UNITS,D0,D1,D2,D3,D4,D5,D6,D7,D8,TOTAL,DS2_MODARATE_DAMAGED,DS3_EXTENSIVE,DS4_COMPLETE,COLLAPSED_UNITS,UNIT_TYPES,CAUSE_OF_DAMAGE,REFERENCE,COMMENTS
,"SPOLETO		 ",42.732,12.736,RC,,,,34,12,0,0,0,,,,,46,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"SPOLETO		 ",42.732,12.736,MX,,,,116,144,41,6,1,,,,,308,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,M2,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,M3,,,,0,0,1,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,M4,,,,19,19,8,0,0,,,,,46,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,M5,,,,5,2,0,0,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,RC,,,,4,0,0,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"STRONCONE		 ",42.498,12.662,MX,,,,2,1,1,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,M2,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,M3,,,,3,0,0,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,M4,,,,16,10,2,3,0,,,,,31,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,M5,,,,6,3,1,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,RC,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TERNI		 ",42.561,12.648,MX,,,,9,6,0,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,M2,,,,4,6,2,0,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,M3,,,,1,0,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,M4,,,,49,48,10,3,0,,,,,110,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,M5,,,,2,0,1,0,0,,,,,3,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,RC,,,,8,2,0,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TODI		 ",42.781,12.407,MX,,,,49,69,12,2,0,,,,,132,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,M2,,,,2,6,3,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,M3,,,,4,3,4,2,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,M4,,,,64,95,39,0,0,,,,,198,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,M5,,,,43,56,9,0,0,,,,,108,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,RC,,,,6,0,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TORGIANO		 ",43.025,12.436,MX,,,,8,7,3,0,0,,,,,18,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,M2,,,,9,2,1,1,0,,,,,13,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,M3,,,,3,2,1,1,0,,,,,7,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,M4,,,,113,143,98,23,1,,,,,378,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,M5,,,,16,11,1,0,1,,,,,29,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,RC,,,,3,3,2,0,0,,,,,8,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"TREVI		 ",42.877,12.747,MX,,,,16,17,3,1,0,,,,,37,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,M2,,,,6,3,3,0,0,,,,,12,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,M3,,,,2,11,4,1,0,,,,,18,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,M4,,,,169,148,30,10,0,,,,,357,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,M5,,,,40,20,3,0,0,,,,,63,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,RC,,,,23,8,0,0,0,,,,,31,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"UMBERTIDE		 ",43.305,12.331,MX,,,,44,11,3,1,0,,,,,59,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,M2,,,,24,4,3,1,0,,,,,32,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,M3,,,,2,1,6,0,0,,,,,9,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,M4,,,,175,160,114,35,15,,,,,499,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,M5,,,,63,62,31,7,0,,,,,163,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,RC,,,,10,5,0,0,0,,,,,15,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALFABBRICA		 ",43.158,12.602,MX,,,,14,16,4,0,0,,,,,34,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,M2,,,,0,1,0,0,0,,,,,1,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,M3,,,,0,0,0,0,0,,,,,0,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,M4,,,,13,33,41,8,3,,,,,98,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,M5,,,,1,3,2,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,RC,,,,6,0,0,0,0,,,,,6,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALLO DI NERA		 ",42.769,12.863,MX,,,,2,6,3,0,0,,,,,11,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,M2,,,,6,3,1,0,0,,,,,10,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,M3,,,,0,0,2,0,0,,,,,2,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,M4,,,,52,74,88,63,14,,,,,291,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,M5,,,,23,18,4,2,0,,,,,47,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,RC,,,,1,2,1,0,0,,,,,4,,,,,Buildings,Shaking,Colombi et al. (Umbria),
,"VALTOPINA		 ",43.056,12.754,MX,,,,16,10,5,6,0,,,,,37,,,,,Buildings,Shaking,Colombi et al. (Umbria),
