custom_site_id,lon,lat,vs30
t_2495,-72.39541,-35.81008,748
t_2496,-72.42663,-35.80476,434
t_2497,-72.2952,-35.80065,277
t_2498,-72.45786,-35.79944,491
t_2499,-72.32642,-35.79531,513
t_2500,-72.35764,-35.78998,348
t_2501,-72.38887,-35.78464,483
t_2502,-72.4201,-35.77932,527
t_2503,-72.28864,-35.77522,453
t_2504,-72.45133,-35.774,480
t_2505,-72.31986,-35.76987,354
t_2506,-72.35109,-35.76453,373
t_2507,-72.38233,-35.75919,449
t_2508,-72.41356,-35.75386,325
t_2509,-72.4448,-35.74854,452
t_2510,-72.31331,-35.74441,373
t_2511,-72.34454,-35.73907,330
t_2512,-72.37578,-35.73373,418
t_2513,-72.40702,-35.72839,575
t_2514,-72.43827,-35.72306,375
t_2515,-72.30675,-35.71894,376
t_2516,-72.46952,-35.71774,418
t_2517,-72.33799,-35.71359,487
t_2518,-72.36923,-35.70825,605
t_2519,-72.40048,-35.70291,441
t_2520,-72.43173,-35.69758,452
t_2521,-72.30018,-35.69346,588
t_2522,-72.46299,-35.69225,644
t_2523,-72.33143,-35.68811,664
t_2524,-72.36268,-35.68276,595
t_2525,-72.39394,-35.67741,605
t_2526,-72.4252,-35.67208,447
t_2527,-72.29362,-35.66796,507
t_2528,-72.45646,-35.66674,300
t_2529,-72.32487,-35.6626,631
t_2530,-72.35613,-35.65725,304
t_2531,-72.38739,-35.6519,582
t_2532,-72.41866,-35.64656,572
t_2533,-72.28705,-35.64245,470
t_2534,-72.44992,-35.64123,363
t_2535,-72.31831,-35.63709,399
t_2536,-72.34957,-35.63173,487
t_2537,-72.38084,-35.62638,338
t_2538,-72.41211,-35.62104,458
t_2539,-72.44339,-35.61569,518
t_2540,-72.31174,-35.61156,522
t_2541,-72.47466,-35.61036,367
t_2542,-72.34301,-35.6062,513
t_2543,-72.37429,-35.60085,483
t_2544,-72.40557,-35.59549,484
t_2545,-72.43685,-35.59015,426
t_2546,-72.30517,-35.58602,473
t_2547,-72.46813,-35.58481,452
t_2548,-72.33645,-35.58065,212
t_2549,-72.36773,-35.57529,327
t_2550,-72.39902,-35.56994,422
t_2551,-72.4303,-35.56459,436
t_2552,-72.2986,-35.56046,429
t_2553,-72.46159,-35.55925,426
t_2554,-72.32989,-35.55509,534
t_2555,-72.36118,-35.54973,403
t_2556,-72.39247,-35.54437,518
t_2557,-72.42376,-35.53902,369
t_2558,-72.29203,-35.53489,376
t_2559,-72.45505,-35.53367,566
t_2560,-72.32332,-35.52952,532
t_2561,-72.35461,-35.52415,406
t_2562,-72.38591,-35.51879,500
t_2563,-72.41721,-35.51343,582
t_2564,-72.44851,-35.50808,500
t_2565,-72.66471,-35.84397,600
t_2566,-72.65823,-35.81854,600
t_2567,-72.23934,-35.83677,318
t_2568,-72.10794,-35.83281,417
t_2569,-72.27055,-35.83142,401
t_2570,-72.13914,-35.82744,233
t_2571,-72.17035,-35.82207,237
t_2572,-72.20156,-35.81671,428
t_2573,-72.07013,-35.81277,259
t_2574,-72.23277,-35.81135,432
t_2575,-72.10134,-35.80739,273
t_2576,-72.26398,-35.806,474
t_2577,-72.13255,-35.80202,358
t_2578,-72.16376,-35.79665,281
t_2579,-72.19497,-35.79128,388
t_2580,-72.22619,-35.78592,513
t_2581,-72.09473,-35.78197,313
t_2582,-72.25741,-35.78057,315
t_2583,-72.12595,-35.77659,475
t_2584,-72.15717,-35.77121,444
t_2585,-72.18839,-35.76584,349
t_2586,-72.21962,-35.76048,354
t_2587,-72.08813,-35.75652,273
t_2588,-72.25084,-35.75512,431
t_2589,-72.11935,-35.75114,416
t_2590,-72.28207,-35.74976,520
t_2591,-72.15058,-35.74576,500
t_2592,-72.1818,-35.74039,385
t_2593,-72.21303,-35.73502,900
t_2594,-72.08152,-35.73107,253
t_2595,-72.24427,-35.72966,238
t_2596,-72.11275,-35.72568,424
t_2597,-72.27551,-35.7243,438
t_2598,-72.14398,-35.7203,468
t_2599,-72.17521,-35.71492,526
t_2600,-72.20645,-35.70955,762
t_2601,-72.07491,-35.7056,351
t_2602,-72.23769,-35.70418,650
t_2603,-72.10614,-35.70021,398
t_2604,-72.26894,-35.69882,349
t_2605,-72.13738,-35.69482,456
t_2606,-72.16862,-35.68944,346
t_2607,-72.19987,-35.68406,355
t_2608,-72.06829,-35.68012,455
t_2609,-72.23111,-35.67869,466
t_2610,-72.09953,-35.67472,465
t_2611,-72.26236,-35.67332,401
t_2612,-72.13078,-35.66933,504
t_2613,-72.16203,-35.66394,493
t_2614,-72.19328,-35.65856,387
t_2615,-72.22453,-35.65319,388
t_2616,-72.09292,-35.64922,347
t_2617,-72.25579,-35.64782,393
t_2618,-72.12417,-35.64383,450
t_2619,-72.15543,-35.63844,465
t_2620,-72.18669,-35.63305,305
t_2621,-72.21795,-35.62767,548
t_2622,-72.08631,-35.62371,460
t_2623,-72.24921,-35.6223,522
t_2624,-72.11757,-35.61831,465
t_2625,-72.28047,-35.61693,501
t_2626,-72.14883,-35.61291,442
t_2627,-72.18009,-35.60753,433
t_2628,-72.21136,-35.60214,747
t_2629,-72.07969,-35.59818,405
t_2630,-72.24263,-35.59676,712
t_2631,-72.11096,-35.59278,387
t_2632,-72.2739,-35.59139,305
t_2633,-72.14222,-35.58738,498
t_2634,-72.17349,-35.58199,647
t_2635,-72.20477,-35.5766,457
t_2636,-72.07307,-35.57264,342
t_2637,-72.50863,-35.8704,529
t_2638,-72.53984,-35.8651,657
t_2639,-72.57105,-35.85981,603
t_2640,-72.60227,-35.85452,479
t_2641,-72.63349,-35.84924,532
t_2642,-72.50211,-35.84499,785
t_2643,-72.53333,-35.83969,770
t_2644,-72.56455,-35.83439,499
t_2645,-72.59578,-35.8291,592
t_2646,-72.627,-35.82382,600
t_2647,-72.4956,-35.81957,471
t_2648,-72.52682,-35.81426,751
t_2649,-72.55805,-35.80896,403
t_2650,-72.58928,-35.80367,600
t_2651,-72.62051,-35.79838,600
t_2652,-72.48908,-35.79413,605
t_2653,-72.65175,-35.79309,600
t_2654,-72.52031,-35.78882,548
t_2655,-72.55155,-35.78352,343
t_2656,-72.58278,-35.77822,600
t_2657,-72.61402,-35.77293,600
t_2658,-72.48256,-35.76868,505
t_2659,-72.64527,-35.76764,600
t_2660,-72.5138,-35.76337,495
t_2661,-72.54504,-35.75806,408
t_2662,-72.57628,-35.75276,600
t_2663,-72.60753,-35.74746,600
t_2664,-72.47604,-35.74321,425
t_2665,-72.63878,-35.74217,600
t_2666,-72.50728,-35.7379,500
t_2667,-72.53853,-35.73259,359
t_2668,-72.56978,-35.72728,387
t_2669,-72.60103,-35.72198,600
t_2670,-72.50077,-35.71242,493
t_2671,-72.53202,-35.7071,402
t_2672,-72.56328,-35.70179,368
t_2673,-72.59453,-35.69649,600
t_2674,-72.49424,-35.68692,549
t_2675,-72.5255,-35.6816,368
t_2676,-72.55677,-35.67629,307
t_2677,-72.58803,-35.67098,336
t_2678,-72.48772,-35.66141,431
t_2679,-72.51899,-35.65609,324
t_2680,-72.55026,-35.65077,429
t_2681,-72.58153,-35.64546,257
t_2682,-72.48119,-35.63589,463
t_2683,-72.51247,-35.63057,512
t_2684,-72.54374,-35.62524,370
t_2685,-72.57502,-35.61993,399
t_2686,-72.50594,-35.60503,462
t_2687,-72.53722,-35.5997,515
t_2688,-72.56851,-35.59438,451
t_2689,-72.49942,-35.57947,435
t_2690,-72.5307,-35.57414,549
t_2691,-72.562,-35.56882,512
t_2692,-72.49289,-35.55391,571
t_2693,-71.92742,-35.89052,584
t_2694,-71.79606,-35.88679,222
t_2695,-71.95859,-35.88512,444
t_2696,-71.98978,-35.87973,231
t_2697,-71.85842,-35.87596,222
t_2698,-72.02096,-35.87434,223
t_2699,-71.8896,-35.87054,228
t_2700,-72.05215,-35.86896,236
t_2701,-71.92078,-35.86514,306
t_2702,-71.95196,-35.85974,410
t_2703,-71.98315,-35.85434,314
t_2704,-71.85176,-35.85057,310
t_2705,-72.01435,-35.84895,229
t_2706,-71.88295,-35.84516,353
t_2707,-72.04554,-35.84357,258
t_2708,-71.91414,-35.83975,230
t_2709,-71.94533,-35.83434,246
t_2710,-71.97653,-35.82894,240
t_2711,-71.84511,-35.82518,745
t_2712,-72.00773,-35.82355,244
t_2713,-71.8763,-35.81976,624
t_2714,-72.03893,-35.81816,226
t_2715,-71.9075,-35.81434,250
t_2716,-71.9387,-35.80894,384
t_2717,-71.9699,-35.80353,469
t_2718,-71.83845,-35.79977,436
t_2719,-72.0011,-35.79813,297
t_2720,-71.86965,-35.79435,499
t_2721,-72.03231,-35.79274,271
t_2722,-71.90085,-35.78893,314
t_2723,-72.06352,-35.78735,358
t_2724,-71.93206,-35.78351,555
t_2725,-71.96327,-35.77811,762
t_2726,-71.83179,-35.77435,249
t_2727,-71.99448,-35.7727,381
t_2728,-71.863,-35.76892,447
t_2729,-72.02569,-35.76731,345
t_2730,-71.8942,-35.7635,414
t_2731,-72.05691,-35.76191,216
t_2732,-71.92542,-35.75808,539
t_2733,-71.95663,-35.75267,429
t_2734,-71.82513,-35.74891,251
t_2735,-71.98785,-35.74726,327
t_2736,-71.85634,-35.74348,245
t_2737,-72.01907,-35.74186,385
t_2738,-71.88755,-35.73805,567
t_2739,-72.05029,-35.73646,223
t_2740,-71.91877,-35.73263,523
t_2741,-71.94999,-35.72721,870
t_2742,-71.81846,-35.72346,227
t_2743,-71.98122,-35.7218,311
t_2744,-71.84968,-35.71802,237
t_2745,-72.01244,-35.7164,271
t_2746,-71.8809,-35.71259,361
t_2747,-72.04367,-35.711,228
t_2748,-71.91212,-35.70717,891
t_2749,-71.94335,-35.70175,900
t_2750,-71.81179,-35.698,379
t_2751,-71.97458,-35.69633,312
t_2752,-71.84301,-35.69256,566
t_2753,-72.00582,-35.69092,263
t_2754,-71.87424,-35.68712,661
t_2755,-72.03705,-35.68552,249
t_2756,-71.90547,-35.68169,900
t_2757,-71.93671,-35.67627,900
t_2758,-71.80512,-35.67252,465
t_2759,-71.96795,-35.67085,392
t_2760,-71.83635,-35.66708,452
t_2761,-71.99919,-35.66544,296
t_2762,-71.86758,-35.66164,894
t_2763,-71.58701,-36.08209,277
t_2764,-71.64924,-36.07123,270
t_2765,-71.38692,-36.06432,632
t_2766,-71.71148,-36.06038,262
t_2767,-71.44914,-36.05338,264
t_2768,-71.77373,-36.04956,259
t_2769,-71.51137,-36.04246,787
t_2770,-71.57361,-36.03156,261
t_2771,-71.63587,-36.02068,251
t_2772,-71.37343,-36.01378,615
t_2773,-71.69813,-36.00982,229
t_2774,-71.43568,-36.00282,851
t_2775,-71.76041,-35.99897,225
t_2776,-71.49793,-35.99189,782
t_2777,-71.5602,-35.98097,324
t_2778,-71.62248,-35.97007,248
t_2779,-71.35993,-35.96319,474
t_2780,-71.68477,-35.9592,259
t_2781,-71.4222,-35.95221,539
t_2782,-71.74707,-35.94834,236
t_2783,-71.48448,-35.94126,513
t_2784,-71.54677,-35.93033,310
t_2785,-71.60908,-35.91941,276
t_2786,-71.34642,-35.91254,495
t_2787,-71.6714,-35.90852,237
t_2788,-71.40871,-35.90155,735
t_2789,-71.73372,-35.89765,214
t_2790,-71.47102,-35.89058,318
t_2791,-71.53334,-35.87963,279
t_2792,-71.59567,-35.8687,259
t_2793,-71.65801,-35.85779,247
t_2794,-71.39521,-35.85084,387
t_2795,-71.72037,-35.8469,231
t_2796,-71.45754,-35.83985,293
t_2797,-71.78273,-35.83603,235
t_2798,-71.51989,-35.82888,275
t_2799,-71.58225,-35.81794,262
t_2800,-71.64461,-35.80701,239
t_2801,-71.3817,-35.80007,893
t_2802,-71.70699,-35.7961,229
t_2803,-71.44406,-35.78906,269
t_2804,-71.76939,-35.78521,288
t_2805,-71.50643,-35.77808,255
t_2806,-71.56881,-35.76712,244
t_2807,-71.63121,-35.75617,337
t_2808,-71.36818,-35.74924,740
t_2809,-71.69361,-35.74525,228
t_2810,-71.43056,-35.73822,285
t_2811,-71.75603,-35.73434,354
t_2812,-71.49296,-35.72722,283
t_2813,-71.55537,-35.71624,258
t_2814,-71.61779,-35.70528,223
t_2815,-71.35464,-35.69837,788
t_2816,-71.68022,-35.69434,250
t_2817,-71.41705,-35.68733,299
t_2818,-71.74266,-35.68342,247
t_2819,-71.47947,-35.67631,284
t_2820,-71.54191,-35.66532,276
t_2821,-71.60435,-35.65434,270
t_2822,-71.34109,-35.64743,671
t_2823,-71.66681,-35.64338,267
t_2824,-71.40353,-35.63638,264
t_2825,-71.72928,-35.63244,246
t_2826,-71.46598,-35.62535,276
t_2827,-71.79176,-35.62153,451
t_2828,-71.52844,-35.61434,287
t_2829,-71.59091,-35.60334,273
t_2830,-71.78508,-35.59601,521
t_2831,-71.65339,-35.59237,273
t_2832,-71.39,-35.58538,247
t_2833,-72.31144,-36.11548,296
t_2834,-72.47366,-36.11429,459
t_2835,-72.34258,-36.11017,558
t_2836,-72.37371,-36.10487,445
t_2837,-72.40486,-36.09958,496
t_2838,-72.436,-36.09429,460
t_2839,-72.3049,-36.09021,443
t_2840,-72.46715,-36.08901,374
t_2841,-72.33604,-36.0849,486
t_2842,-72.36719,-36.0796,342
t_2843,-72.39834,-36.0743,295
t_2844,-72.42949,-36.06901,377
t_2845,-72.29835,-36.06492,229
t_2846,-72.46064,-36.06372,385
t_2847,-72.3295,-36.05961,251
t_2848,-72.36066,-36.05431,239
t_2849,-72.39181,-36.049,293
t_2850,-72.42297,-36.04371,370
t_2851,-72.29181,-36.03963,327
t_2852,-72.45413,-36.03842,357
t_2853,-72.32297,-36.03431,265
t_2854,-72.35412,-36.029,297
t_2855,-72.38529,-36.0237,403
t_2856,-72.41645,-36.0184,396
t_2857,-72.44762,-36.0131,363
t_2858,-72.31642,-36.009,315
t_2859,-72.34759,-36.00368,349
t_2860,-72.37876,-35.99837,228
t_2861,-72.40993,-35.99307,573
t_2862,-72.4411,-35.98777,346
t_2863,-72.30988,-35.98367,265
t_2864,-72.47228,-35.98248,585
t_2865,-72.34105,-35.97835,233
t_2866,-72.37222,-35.97304,404
t_2867,-72.4034,-35.96773,387
t_2868,-72.43458,-35.96243,453
t_2869,-72.30333,-35.95833,353
t_2870,-72.46577,-35.95713,674
t_2871,-72.33451,-35.95301,360
t_2872,-72.36569,-35.94769,472
t_2873,-72.39687,-35.94238,511
t_2874,-72.42806,-35.93707,542
t_2875,-72.29678,-35.93298,357
t_2876,-72.45925,-35.93177,562
t_2877,-72.32796,-35.92765,333
t_2878,-72.35915,-35.92233,346
t_2879,-72.39034,-35.91701,431
t_2880,-72.42154,-35.9117,668
t_2881,-72.29022,-35.90761,255
t_2882,-72.45273,-35.90639,534
t_2883,-72.32142,-35.90228,266
t_2884,-72.35261,-35.89695,538
t_2885,-72.38381,-35.89163,362
t_2886,-72.41501,-35.88632,598
t_2887,-72.44621,-35.881,502
t_2888,-72.31487,-35.87689,313
t_2889,-72.34607,-35.87156,457
t_2890,-72.37727,-35.86624,565
t_2891,-72.40848,-35.86092,549
t_2892,-72.43969,-35.8556,512
t_2893,-72.30831,-35.85149,286
t_2894,-72.4709,-35.85029,705
t_2895,-72.33952,-35.84616,491
t_2896,-72.37073,-35.84083,485
t_2897,-72.40194,-35.83551,533
t_2898,-72.43316,-35.83019,568
t_2899,-72.30176,-35.82608,437
t_2900,-72.46438,-35.82487,418
t_2901,-72.33297,-35.82074,473
t_2902,-72.36419,-35.81541,460
t_2903,-72.11152,-36.09689,191
t_2904,-72.27376,-36.09552,226
t_2905,-72.14265,-36.09155,428
t_2906,-72.17378,-36.08622,551
t_2907,-72.20492,-36.08089,445
t_2908,-72.07379,-36.07697,239
t_2909,-72.23606,-36.07556,262
t_2910,-72.10493,-36.07162,251
t_2911,-72.26721,-36.07024,268
t_2912,-72.13607,-36.06628,499
t_2913,-72.16721,-36.06094,608
t_2914,-72.19836,-36.0556,512
t_2915,-72.0672,-36.05169,245
t_2916,-72.2295,-36.05027,444
t_2917,-72.09834,-36.04633,290
t_2918,-72.26066,-36.04495,261
t_2919,-72.12949,-36.04099,229
t_2920,-72.16064,-36.03564,304
t_2921,-72.19179,-36.0303,397
t_2922,-72.22294,-36.02497,437
t_2923,-72.09175,-36.02104,256
t_2924,-72.2541,-36.01964,415
t_2925,-72.12291,-36.01568,209
t_2926,-72.28526,-36.01432,373
t_2927,-72.15406,-36.01034,256
t_2928,-72.18522,-36.00499,249
t_2929,-72.21638,-35.99965,269
t_2930,-72.08516,-35.99572,227
t_2931,-72.24754,-35.99432,361
t_2932,-72.11632,-35.99037,203
t_2933,-72.27871,-35.98899,237
t_2934,-72.14748,-35.98501,273
t_2935,-72.17864,-35.97967,275
t_2936,-72.20981,-35.97433,259
t_2937,-72.07856,-35.9704,220
t_2938,-72.24098,-35.96899,281
t_2939,-72.10973,-35.96504,197
t_2940,-72.27215,-35.96366,375
t_2941,-72.1409,-35.95968,229
t_2942,-72.17207,-35.95433,313
t_2943,-72.20324,-35.94898,296
t_2944,-72.07196,-35.94506,224
t_2945,-72.23442,-35.94364,410
t_2946,-72.10314,-35.93969,222
t_2947,-72.2656,-35.93831,333
t_2948,-72.13431,-35.93433,388
t_2949,-72.16549,-35.92898,424
t_2950,-72.19667,-35.92363,313
t_2951,-72.22785,-35.91828,418
t_2952,-72.09654,-35.91434,343
t_2953,-72.25904,-35.91294,311
t_2954,-72.12772,-35.90897,330
t_2955,-72.15891,-35.90361,431
t_2956,-72.19009,-35.89826,404
t_2957,-72.22128,-35.89291,314
t_2958,-72.08994,-35.88897,220
t_2959,-72.25247,-35.88757,330
t_2960,-72.12113,-35.8836,284
t_2961,-72.28367,-35.88223,382
t_2962,-72.15232,-35.87823,405
t_2963,-72.18351,-35.87288,331
t_2964,-72.21471,-35.86752,427
t_2965,-72.08334,-35.86358,237
t_2966,-72.24591,-35.86217,385
t_2967,-72.11453,-35.85821,307
t_2968,-72.27711,-35.85683,378
t_2969,-72.14573,-35.85284,313
t_2970,-72.17693,-35.84748,410
t_2971,-72.20813,-35.84212,342
t_2972,-72.07674,-35.83818,244
t_2973,-72.52428,-36.18477,598
t_2974,-72.55541,-36.17951,426
t_2975,-72.58654,-36.17426,397
t_2976,-72.61767,-36.16901,483
t_2977,-72.48666,-36.1648,586
t_2978,-72.64881,-36.16377,479
t_2979,-72.51779,-36.15953,536
t_2980,-72.54892,-36.15427,619
t_2981,-72.58006,-36.14901,557
t_2982,-72.6112,-36.14376,530
t_2983,-72.48016,-36.13955,540
t_2984,-72.64234,-36.13851,263
t_2985,-72.5113,-36.13428,718
t_2986,-72.54244,-36.12901,482
t_2987,-72.57358,-36.12375,422
t_2988,-72.60473,-36.11849,458
t_2989,-72.63588,-36.11324,505
t_2990,-72.5048,-36.10901,596
t_2991,-72.53595,-36.10374,801
t_2992,-72.5671,-36.09848,488
t_2993,-72.59825,-36.09322,392
t_2994,-72.62941,-36.08796,507
t_2995,-72.4983,-36.08373,420
t_2996,-72.52946,-36.07846,650
t_2997,-72.56061,-36.07319,460
t_2998,-72.59177,-36.06792,373
t_2999,-72.62293,-36.06266,470
t_3000,-72.4918,-36.05844,818
t_3001,-72.6541,-36.05741,618
t_3002,-72.52296,-36.05316,424
t_3003,-72.55412,-36.04789,461
t_3004,-72.58529,-36.04262,291
t_3005,-72.61646,-36.03736,720
t_3006,-72.4853,-36.03313,495
t_3007,-72.64763,-36.0321,389
t_3008,-72.51646,-36.02785,449
t_3009,-72.54763,-36.02257,496
t_3010,-72.5788,-36.0173,460
t_3011,-72.60998,-36.01203,462
t_3012,-72.47879,-36.00781,396
t_3013,-72.64116,-36.00677,514
t_3014,-72.50996,-36.00252,805
t_3015,-72.54114,-35.99724,463
t_3016,-72.57232,-35.99197,535
t_3017,-72.6035,-35.9867,515
t_3018,-72.63468,-35.98143,756
t_3019,-72.50346,-35.97719,626
t_3020,-72.53464,-35.9719,526
t_3021,-72.56583,-35.96662,456
t_3022,-72.59701,-35.96135,479
t_3023,-72.62821,-35.95608,739
t_3024,-72.49695,-35.95183,543
t_3025,-72.52814,-35.94654,647
t_3026,-72.55933,-35.94126,895
t_3027,-72.59053,-35.93598,818
t_3028,-72.62173,-35.93071,527
t_3029,-72.49044,-35.92647,663
t_3030,-72.65293,-35.92544,641
t_3031,-72.52164,-35.92118,438
t_3032,-72.55284,-35.91589,515
t_3033,-72.58404,-35.9106,512
t_3034,-72.61524,-35.90533,685
t_3035,-72.48393,-35.90109,629
t_3036,-72.64645,-35.90005,473
t_3037,-72.51513,-35.89579,444
t_3038,-72.54634,-35.8905,646
t_3039,-72.57755,-35.88521,614
t_3040,-72.60876,-35.87993,900
t_3041,-72.47742,-35.8757,482
t_3042,-72.63997,-35.87466,430
t_3043,-71.96912,-36.17413,220
t_3044,-72.00023,-36.16877,239
t_3045,-72.03133,-36.16342,201
t_3046,-72.06245,-36.15808,214
t_3047,-71.9314,-36.15427,233
t_3048,-71.80035,-36.15056,256
t_3049,-71.96251,-36.14891,208
t_3050,-71.99362,-36.14355,229
t_3051,-71.86256,-36.13979,239
t_3052,-72.02474,-36.13819,201
t_3053,-72.05585,-36.13284,231
t_3054,-71.92478,-36.12904,226
t_3055,-71.9559,-36.12367,229
t_3056,-71.98701,-36.1183,227
t_3057,-72.01814,-36.11294,219
t_3058,-72.04926,-36.10759,223
t_3059,-71.91816,-36.10379,239
t_3060,-71.94928,-36.09842,235
t_3061,-71.9804,-36.09305,212
t_3062,-71.84928,-36.0893,244
t_3063,-72.01153,-36.08768,228
t_3064,-72.04266,-36.08232,213
t_3065,-71.91153,-36.07853,225
t_3066,-71.94266,-36.07315,241
t_3067,-71.97379,-36.06778,222
t_3068,-72.00492,-36.06241,228
t_3069,-72.03606,-36.05705,223
t_3070,-71.9049,-36.05325,227
t_3071,-71.93604,-36.04787,215
t_3072,-71.96717,-36.04249,230
t_3073,-71.836,-36.03875,240
t_3074,-71.99831,-36.03712,227
t_3075,-72.02946,-36.03176,219
t_3076,-71.89827,-36.02797,223
t_3077,-72.0606,-36.02639,235
t_3078,-71.92941,-36.02258,215
t_3079,-71.96055,-36.0172,219
t_3080,-71.9917,-36.01182,235
t_3081,-72.02285,-36.00645,206
t_3082,-71.89163,-36.00266,233
t_3083,-72.054,-36.00108,247
t_3084,-71.92278,-35.99727,215
t_3085,-71.95393,-35.99189,220
t_3086,-71.8227,-35.98815,241
t_3087,-71.98509,-35.98651,227
t_3088,-72.01624,-35.98113,227
t_3089,-71.885,-35.97735,246
t_3090,-72.0474,-35.97576,225
t_3091,-71.91615,-35.97196,220
t_3092,-71.94731,-35.96657,224
t_3093,-71.97847,-35.96118,219
t_3094,-72.00963,-35.9558,212
t_3095,-71.87836,-35.95202,232
t_3096,-72.0408,-35.95043,235
t_3097,-71.90952,-35.94662,218
t_3098,-71.94068,-35.94123,217
t_3099,-71.80939,-35.9375,228
t_3100,-71.97185,-35.93584,232
t_3101,-72.00302,-35.93046,216
t_3102,-71.87171,-35.92668,317
t_3103,-72.03419,-35.92508,215
t_3104,-71.90288,-35.92128,257
t_3105,-72.06536,-35.91971,196
t_3106,-71.93405,-35.91588,280
t_3107,-71.96522,-35.91049,297
t_3108,-71.9964,-35.9051,234
t_3109,-71.86507,-35.90132,187
t_3110,-72.02758,-35.89972,217
t_3111,-71.89624,-35.89592,504
t_3112,-72.05876,-35.89434,238
t_3113,-71.08191,-36.38174,900
t_3114,-71.14393,-36.37077,900
t_3115,-71.20596,-36.35982,869
t_3116,-71.268,-36.34889,876
t_3117,-71.00629,-36.34258,617
t_3118,-71.33006,-36.33797,900
t_3119,-71.06832,-36.33157,719
t_3120,-71.13037,-36.32059,618
t_3121,-71.19242,-36.30962,900
t_3122,-71.25449,-36.29867,779
t_3123,-70.99266,-36.29237,900
t_3124,-71.31657,-36.28774,448
t_3125,-71.05472,-36.28135,603
t_3126,-71.11679,-36.27034,644
t_3127,-71.17888,-36.25936,900
t_3128,-71.24097,-36.24839,900
t_3129,-70.97903,-36.24211,900
t_3130,-71.30308,-36.23745,900
t_3131,-71.04111,-36.23107,900
t_3132,-71.10321,-36.22005,900
t_3133,-71.16532,-36.20905,900
t_3134,-71.22744,-36.19807,900
t_3135,-70.96538,-36.1918,900
t_3136,-71.28957,-36.1871,900
t_3137,-71.02749,-36.18074,900
t_3138,-71.08961,-36.1697,468
t_3139,-71.15175,-36.15868,768
t_3140,-71.21389,-36.14768,813
t_3141,-70.95172,-36.14143,900
t_3142,-71.27605,-36.1367,900
t_3143,-71.01386,-36.13035,900
t_3144,-71.07601,-36.1193,900
t_3145,-71.13817,-36.10827,900
t_3146,-71.20034,-36.09725,814
t_3147,-70.93805,-36.09101,900
t_3148,-71.26252,-36.08625,786
t_3149,-71.00021,-36.07992,644
t_3150,-71.32472,-36.07527,900
t_3151,-71.06239,-36.06885,900
t_3152,-71.12457,-36.05779,900
t_3153,-71.18677,-36.04676,900
t_3154,-70.92437,-36.04053,900
t_3155,-71.24898,-36.03575,835
t_3156,-70.98656,-36.02943,900
t_3157,-71.3112,-36.02475,311
t_3158,-71.04876,-36.01834,900
t_3159,-71.11097,-36.00727,900
t_3160,-71.17319,-35.99622,900
t_3161,-70.91068,-35.99,900
t_3162,-71.23543,-35.98519,900
t_3163,-70.97289,-35.97888,643
t_3164,-71.29767,-35.97418,900
t_3165,-71.03511,-35.96778,900
t_3166,-71.09735,-35.95669,900
t_3167,-71.1596,-35.94562,900
t_3168,-70.89697,-35.93942,675
t_3169,-71.22186,-35.93458,681
t_3170,-70.95921,-35.92828,900
t_3171,-71.28413,-35.92355,900
t_3172,-71.02146,-35.91716,900
t_3173,-71.08372,-35.90606,900
t_3174,-71.146,-35.89497,900
t_3175,-70.88325,-35.88879,900
t_3176,-71.20828,-35.88391,900
t_3177,-70.94552,-35.87763,815
t_3178,-71.27058,-35.87287,671
t_3179,-71.00779,-35.86649,900
t_3180,-71.33289,-35.86184,900
t_3181,-71.07008,-35.85537,900
t_3182,-71.13238,-35.84427,709
t_3183,-72.11508,-36.35949,234
t_3184,-72.27695,-36.35813,432
t_3185,-72.14614,-36.35418,245
t_3186,-72.17721,-36.34888,306
t_3187,-72.20827,-36.34358,456
t_3188,-72.07744,-36.33968,227
t_3189,-72.23935,-36.33828,530
t_3190,-72.10851,-36.33436,266
t_3191,-72.27042,-36.33299,559
t_3192,-72.13958,-36.32905,264
t_3193,-72.17065,-36.32374,301
t_3194,-72.20172,-36.31843,418
t_3195,-72.07086,-36.31454,219
t_3196,-72.2328,-36.31313,375
t_3197,-72.10194,-36.30922,180
t_3198,-72.26388,-36.30784,369
t_3199,-72.13301,-36.3039,258
t_3200,-72.16409,-36.29859,319
t_3201,-72.19517,-36.29328,438
t_3202,-72.22626,-36.28797,585
t_3203,-72.09536,-36.28406,218
t_3204,-72.25734,-36.28268,538
t_3205,-72.12644,-36.27874,204
t_3206,-72.15753,-36.27342,384
t_3207,-72.18862,-36.26811,469
t_3208,-72.21971,-36.2628,475
t_3209,-72.08878,-36.25889,289
t_3210,-72.2508,-36.2575,550
t_3211,-72.11987,-36.25356,237
t_3212,-72.2819,-36.2522,264
t_3213,-72.15096,-36.24824,309
t_3214,-72.18206,-36.24293,546
t_3215,-72.21316,-36.23762,574
t_3216,-72.0822,-36.23371,324
t_3217,-72.24425,-36.23231,346
t_3218,-72.1133,-36.22838,230
t_3219,-72.27536,-36.22701,284
t_3220,-72.1444,-36.22305,298
