STATION_ID,STATION_NAME,LONGITUDE,LATITUDE,STATION_TYPE,VS30,MMI_VALUE,MMI_STDDEV,PGA_LN_SIGMA,PGA_VALUE,PGV_LN_SIGMA,PGV_VALUE,SA(0.3)_LN_SIGMA,SA(0.3)_VALUE,SA(1.0)_LN_SIGMA,SA(1.0)_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,REFERENCES,GMICE,SA(2.0)_VALUE,SA(2.0)_LN_SIGMA
UTM:(45R 033 305 10000),,85.328,27.6089,macroseismic,557.46,7.0,0.3,0.52,0.13476608308585894,0.52,21.655737325297455,0.56,0.28321205646624636,0.58,0.08668205991575496,0.65,0.02525124352620635,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.10009937466009874,0.62
UTM:(45R 033 306 10000),,85.3266,27.6992,macroseismic,290.59,7.7,0.3,0.52,0.22186958584944647,0.52,39.52432863419338,0.56,0.4989660289033954,0.58,0.1570168204497157,0.65,0.048791856062230514,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.21169479243953498,0.62
UTM:(45R 034 306 10000),,85.428,27.7004,macroseismic,488.32,6.9,0.3,0.52,0.1255016923463198,0.52,19.872184654880556,0.56,0.2612009204909293,0.58,0.07962870599787106,0.65,0.022983512606036878,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.08994208746399256,0.62
UTM:(45R 047 307 10000),,86.7462,27.7993,macroseismic,900.0,6.9,0.3,0.52,0.1255016923463198,0.52,19.872184654880556,0.56,0.2612009204909293,0.58,0.07962870599787106,0.65,0.022983512606036878,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.08994208746399256,0.62
UTM:(45R 062 266 10000),,88.2298,24.0923,macroseismic,234.8,5.1,0.3,0.52,0.03482500227454922,0.52,4.2301241807298,0.56,0.06088468777729651,0.58,0.017282138738863813,0.65,0.004224952179256577,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.013107858246769737,0.62
UTM:(45R 063 295 10000),,88.3571,26.7097,macroseismic,272.62,4.8,0.3,0.52,0.02812535947915937,0.52,3.2686696755459455,0.56,0.04776359200646727,0.58,0.013397346570511335,0.65,0.0031858307275357397,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.009508817926169052,0.62
UTM:(45R 064 295 10000),,88.4576,26.7087,macroseismic,236.61,6.1,0.3,0.52,0.07099068906397202,0.52,9.991408750104107,0.56,0.13673460098125814,0.58,0.04038249405850111,0.65,0.010826434867288527,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.03821340621636245,0.62
UTM:(45R 066 269 10000),,88.6266,24.3595,macroseismic,239.95,4.5,0.3,0.52,0.022714595668814754,0.52,2.5257417965423286,0.56,0.03747018839457643,0.58,0.010385803391727202,0.65,0.0024022798351049776,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006897970412162197,0.62
UTM:(45R 074 291 10000),,89.4546,26.334,macroseismic,195.98,5.5,0.3,0.52,0.0463036523479896,0.52,5.965715806036433,0.56,0.0841504070377361,0.58,0.024268098416316587,0.65,0.006155839182146922,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.020109688437724954,0.62
UTM:(45R 075 305 10000),,89.5834,27.595,macroseismic,900.0,3.9,0.3,0.52,0.014815587155748912,0.52,1.5080814061823284,0.56,0.02306023188392857,0.58,0.006241409915836818,0.65,0.00136592040839796,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0036300358846794102,0.62
UTM:(45R 076 303 10000),,89.6802,27.4127,macroseismic,900.0,4.4,0.3,0.52,0.02115309825827955,0.52,2.3177233181899752,0.56,0.03455801925155101,0.58,0.009540706411860705,0.65,0.0021865390041509126,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006198019320714437,0.62
UTM:(45R 076 304 10000),,89.6824,27.5028,macroseismic,900.0,4.2,0.3,0.52,0.018344755976543323,0.52,1.9516721651402003,0.56,0.02939508858829008,0.58,0.008051214583717036,0.65,0.0018114422578301458,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0050039864236032456,0.62
UTM:(45R 079 268 10000),,89.9052,24.2502,macroseismic,233.88,3.7,0.3,0.52,0.0128486299124074,0.52,1.2699015797580606,0.56,0.01961505820574971,0.58,0.005267003130383631,0.65,0.0011315992735128468,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.002930718564141965,0.62
UTM:(46Q 023 262 10000),,90.4009,23.7142,macroseismic,760.0,4.1,0.3,0.52,0.017083659835016998,0.52,1.7909336943309941,0.56,0.027110513206872782,0.58,0.007396084029794151,0.65,0.001648762601522533,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.004496221740731404,0.62
UTM:(46Q 023 263 10000),,90.3991,23.8044,macroseismic,760.0,4.2,0.3,0.52,0.018344755976543323,0.52,1.9516721651402003,0.56,0.02939508858829008,0.58,0.008051214583717036,0.65,0.0018114422578301458,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0050039864236032456,0.62
UTM:(46Q 023 264 10000),,90.3973,23.8946,macroseismic,760.0,3.8,0.3,0.52,0.01379710101069186,0.52,1.3838767864642776,0.56,0.021267999215754733,0.58,0.005733543892281628,0.65,0.0012432516003687676,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.0032616887582556744,0.62
UTM:(46R 037 289 10000),,91.7492,26.169,macroseismic,760.0,4.6,0.3,0.52,0.02439136102418419,0.52,2.75243018557661,0.56,0.04062776307013128,0.58,0.011305757397326258,0.65,0.002639307323215576,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.007676967970725912,0.62
UTM:(46R 038 275 10000),,91.8613,24.9058,macroseismic,760.0,4.5,0.3,0.52,0.022714595668814754,0.52,2.5257417965423286,0.56,0.03747018839457643,0.58,0.010385803391727202,0.65,0.0024022798351049776,inferred,Stations_USGS_PanjamaniEtAl2016,PanjamaniEtAl2016,0.006897970412162197,0.62
