STATION_ID,STATION_NAME,LATITUDE,LONGITUDE,STATION_TYPE,SOIL_TYPE,PGA_VALUE_1,SA(0.3)_VALUE_1,SA(0.6)_VALUE_1,SA(1.0)_VALUE_1,PGA_VALUE_2,SA(0.3)_VALUE_2,SA(0.6)_VALUE_2,SA(1.0)_VALUE_2,PGA_VALUE_V,SA(0.3)_VALUE_V,SA(0.6)_VALUE_V,SA(1.0)_VALUE_V,PGA_VALUE,SA(0.3)_VALUE,SA(0.6)_VALUE,SA(1.0)_VALUE,PGA_LN_SIGMA,SA(0.3)_LN_SIGMA,SA(0.6)_LN_SIGMA,SA(1.0)_LN_SIGMA,REFERENCES,VS30,MMI_VALUE,MMI_STDDEV,PGV_LN_SIGMA,PGV_VALUE,SA(3.0)_LN_SIGMA,SA(3.0)_VALUE,VS30_TYPE,GMICE
ms_1473,Jhara,25.836,86.397,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1464,Jehanpur,26.162,87.649,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1783,Khulna,22.815,89.548,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2589,Pattitol,26.268,86.252,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2585,Patori,25.962,86.567,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2727,Rajha Post Rampur,24.834,81.771,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1811,Kodar,26.452,83.492,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1715,Kazipur,26.676,84.072,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1438,Jarauli,25.724,80.871,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1422,Jamuhar,25.109,82.913,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1420,Jamua,26.296,87.475,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2736,Rajshahi,24.365,88.599,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1412,Jamiria (Shohatganj),27.345,82.924,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2741,Ramapur,26.408,82.085,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1407,Jamalpur,25.398,86.923,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2577,Patna = Gulzar Bagh,25.609,85.203,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1510,Kachhra,25.576,81.089,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1912,Kutubpur,25.648,85.328,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2676,Pusa Road/Waini,25.903,85.687,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1285,Hasanpur,28.719,78.28,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1162,Gonda Deoria,27.26,81.331,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2849,Rudrapur,26.429,83.61,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1153,Gohri,25.11,86.158,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2672,Purikh,26.007,86.585,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2850,Ruidhasa,26.237,87.94,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2480,Padhua (Gadh),23.836,81.615,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1148,Godhana,25.978,82.668,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2006,Lucknow = Kakori,26.869,80.785,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1567,Kanhauli,26.281,86.283,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2013,Lucknow = Talkotra,26.829,80.893,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1140,Gidha,25.595,84.744,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2023,Machgar,26.38,84.273,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1136,Ghughuli,27.093,83.736,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1133,Ghorbank,26.556,86.051,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1573,Kannauj,27.051,79.913,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2031,Madhopur,26.281,85.541,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2859,Rupin,24.367,85.239,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1586,Kanta,26.121,85.683,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2868,Sadullahnagar,27.345,82.651,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_3046,Shrikunth Chakpara,24.796,87.803,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1494,Jitaura,26.484,85.061,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2038,Madhubani,26.346,86.071,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2039,Madhukarpur,27.189,82.965,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2041,Madhurapur,26.439,84.959,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1597,Kara Bheem,26.472,85.374,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1085,Gaura,26.682,82.55,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2045,Mahadeva,26.141,87.637,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1082,Garura,25.132,84.184,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2048,Mahadeva,27.8,81.688,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1161,Gonda,27.133,81.961,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2488,Pakdi,25.468,84.026,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1282,Harsingpur Pakri,26.045,86.211,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2844,Rudauli,26.749,81.75,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2797,Rasulpur (Derni),26.0,84.502,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1925,Lahata,26.119,86.218,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1272,Harnahi,26.939,84.812,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1271,Harlakhi,26.637,85.984,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1270,Haritha,26.092,86.231,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2508,Panauti,27.563,85.53,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1931,Lakhahiya Kala,27.942,81.622,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1939,Lakhpera-Bhawaniganj,25.817,81.578,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1261,Haribela,26.73,85.596,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1941,Lalapur,25.304,81.624,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1952,Laltakhera,26.504,80.391,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2801,Ratikar,26.344,86.204,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2804,Ratnupur,25.206,86.203,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1957,Lamkana Dubepur,26.403,82.159,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1241,Hakimabad,25.858,85.819,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1967,Laukahi,26.475,86.557,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1968,Laukariya,26.928,84.736,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1969,Lauria,25.036,86.521,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2811,Raxaul,26.98,84.853,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_2819,Reusa,27.545,81.217,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1973,Layara,24.168,78.093,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1202,Gulariha,27.014,83.231,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1201,Gulabganj,24.123,77.793,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1984,Loha/Bangal Tola,26.354,85.875,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1179,Gorakhpur = Kunraghat,26.727,83.429,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1178,Gorakhpur = Khorabar/Jangal Sikri,26.707,83.451,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1550,Kamal Dah,26.647,85.553,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1171,Gorakhpur = Alinagar,26.758,83.374,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_713,Charaut,26.526,85.796,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_1174,Gorakhpur = Girdharganj,26.742,83.419,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_471,Bhado,25.24,87.958,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_526,Bhilampur,26.281,83.006,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_79,Alinagar,26.072,86.259,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_3137,Sonepur,25.698,85.166,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_3138,Sonkhar,27.178,84.345,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_250,Bahadurganj,26.264,87.828,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_354,Barauli,26.4,84.579,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_3308,Udaipur,25.856,85.647,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_481,Bhagwatpur,26.03,84.89,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_246,Bagodar,24.855,85.434,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_654,Butwal,27.696,83.45,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_3300,Turkailee,27.016,82.356,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_152,Anandpur Sahora,26.057,85.931,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_660,Chaf,26.825,84.114,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_663,Chaikia Nagar,25.049,83.22,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_474,Bhagalpur,25.25,87.001,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_589,Bilaspur (West),26.022,85.75,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
ms_600,Biraul,25.942,86.243,macroseismic,,,,,,,,,,,,,,0.084576539,0.218398106,,0.068535755,0.73,0.84,,0.8,Martin_at_al_2015_WordenEtAl2012,,5.5,0.8,0.65,6.698065144,0.95,0.014943212,,WordenEtAl2012
