custom_site_id,lon,lat,slope,vs30,geology,xvf,region,vs30measured
t_7061,19.96958297,40.93708404,0.025037916,396.52014,CENOZOIC,41.69358672,4,FALSE
t_7062,19.96958297,40.94541737,0.052908923,463.7597,CENOZOIC,41.49569,4,FALSE
t_7063,19.84458302,40.87875073,0.028800322,427.0044,JURASSIC-TRIASSIC,53.34414315,4,FALSE
t_7064,19.84458302,40.88708406,0.051845104,472.77542,JURASSIC-TRIASSIC,53.14496045,4,FALSE
t_7065,19.84458302,40.89541739,0.0521147,476.2603,JURASSIC-TRIASSIC,52.94577775,4,FALSE
t_7066,19.84458302,40.91208405,0.003919955,389.32114,JURASSIC-TRIASSIC,52.54741236,4,FALSE
t_7067,19.85291635,40.87875073,0.038439754,439.91006,JURASSIC-TRIASSIC,52.65984457,4,FALSE
t_7068,19.85291635,40.88708406,0.03980015,464.13025,JURASSIC-TRIASSIC,52.46074816,4,FALSE
t_7069,19.85291635,40.89541739,0.0493163,466.47577,JURASSIC-TRIASSIC,52.26165176,4,FALSE
t_7070,19.85291635,40.90375072,0.022534171,417.20255,JURASSIC-TRIASSIC,52.06255535,4,FALSE
t_7071,19.86124968,40.87875073,0.03965922,467.84265,JURASSIC-TRIASSIC,51.97554599,4,FALSE
t_7072,19.86124968,40.88708406,0.0379201,450.6844,JURASSIC-TRIASSIC,51.77653588,4,FALSE
t_7073,19.86124968,40.89541739,0.03587803,430.12424,JURASSIC-TRIASSIC,51.57752576,4,FALSE
t_7074,19.86124968,40.90375072,0.034097824,406.0241,JURASSIC-TRIASSIC,51.37851564,4,FALSE
t_7075,19.86124968,40.92041738,0.036314357,383.67816,JURASSIC-TRIASSIC,50.98048562,4,FALSE
t_7076,19.86124968,40.92875071,0.013076602,363.2265,JURASSIC-TRIASSIC,50.78146521,4,FALSE
t_7077,19.86958301,40.87875073,0.04211083,461.71234,JURASSIC-TRIASSIC,51.29124742,4,FALSE
t_7078,19.86958301,40.88708406,0.023740105,419.70764,JURASSIC-TRIASSIC,51.09232359,4,FALSE
t_7079,19.86958301,40.89541739,0.020708388,380.64972,JURASSIC-TRIASSIC,50.89339976,4,FALSE
t_7080,19.86958301,40.90375072,0.03336681,349.0788,JURASSIC-TRIASSIC,50.69447593,4,FALSE
t_7081,19.86958301,40.91208405,0.014000929,342.4569,JURASSIC-TRIASSIC,50.4955521,4,FALSE
t_7082,19.86958301,40.92041738,0.014444366,335.36026,JURASSIC-TRIASSIC,50.29661863,4,FALSE
t_7083,19.86958301,40.92875071,0.018955683,303.99088,JURASSIC-TRIASSIC,50.09768466,4,FALSE
t_7084,19.86958301,40.94541737,0.015525072,340.67142,JURASSIC-TRIASSIC,49.69981672,4,FALSE
t_7085,19.87791634,40.87875073,0.031886324,428.75238,JURASSIC-TRIASSIC,50.60694884,4,FALSE
t_7086,19.87791634,40.88708406,0.021152759,383.92496,JURASSIC-TRIASSIC,50.4081113,4,FALSE
t_7087,19.87791634,40.89541739,0.037436,342.81723,JURASSIC-TRIASSIC,50.20927376,4,FALSE
t_7088,19.87791634,40.90375072,0.006778195,308.46722,JURASSIC-TRIASSIC,50.01043622,4,FALSE
t_7089,19.87791634,40.91208405,0.01588861,330.11798,JURASSIC-TRIASSIC,49.81159868,4,FALSE
t_7090,19.87791634,40.92041738,0.022037458,333.42084,JURASSIC-TRIASSIC,49.61275164,4,FALSE
t_7091,19.87791634,40.92875071,0.005739022,276.19977,JURASSIC-TRIASSIC,49.41390411,4,FALSE
t_7092,19.87791634,40.93708404,0.010835947,299.159,JURASSIC-TRIASSIC,49.21505658,4,FALSE
t_7093,19.87791634,40.94541737,0.027146444,339.8811,JURASSIC-TRIASSIC,49.01620904,4,FALSE
t_7094,19.87791634,40.9537507,0.00610602,322.45123,JURASSIC-TRIASSIC,48.81736151,4,FALSE
t_7095,19.88624967,40.87875073,0.034635305,387.92444,JURASSIC-TRIASSIC,49.92265027,4,FALSE
t_7096,19.88624967,40.88708406,0.021790775,351.35983,JURASSIC-TRIASSIC,49.72389902,4,FALSE
t_7097,19.88624967,40.89541739,0.005196732,346.4394,JURASSIC-TRIASSIC,49.52514776,4,FALSE
t_7098,19.88624967,40.90375072,0.005736871,329.1912,JURASSIC-TRIASSIC,49.32639651,4,FALSE
t_7099,19.88624967,40.91208405,0.017170424,347.08905,JURASSIC-TRIASSIC,49.12764526,4,FALSE
t_7100,19.88624967,40.92041738,0.011635638,369.66156,JURASSIC-TRIASSIC,48.92888465,4,FALSE
t_7101,19.88624967,40.92875071,0.010229102,330.77768,JURASSIC-TRIASSIC,48.73012356,4,FALSE
t_7102,19.88624967,40.93708404,0.00909397,316.77563,JURASSIC-TRIASSIC,48.53136246,4,FALSE
t_7103,19.88624967,40.94541737,0.013079446,321.82172,JURASSIC-TRIASSIC,48.33260136,4,FALSE
t_7104,19.88624967,40.9537507,0.016163368,299.64423,JURASSIC-TRIASSIC,48.13384027,4,FALSE
t_7105,19.894583,40.87875073,0.013565109,389.1739,JURASSIC-TRIASSIC,49.23835169,4,FALSE
t_7106,19.894583,40.88708406,0.027324496,395.6073,JURASSIC-TRIASSIC,49.03968673,4,FALSE
t_7107,19.894583,40.89541739,0.039001267,404.9561,JURASSIC-TRIASSIC,48.84102177,4,FALSE
t_7108,19.894583,40.90375072,0.025211764,401.49902,JURASSIC-TRIASSIC,48.6423568,4,FALSE
t_7109,19.894583,40.91208405,0.023495024,379.9483,JURASSIC-TRIASSIC,48.44369184,4,FALSE
t_7110,19.894583,40.92041738,0.037110753,384.51013,JURASSIC-TRIASSIC,48.24501766,4,FALSE
t_7111,19.894583,40.92875071,0.015607055,378.23575,JURASSIC-TRIASSIC,48.04634301,4,FALSE
t_7112,19.894583,40.93708404,0.01256712,325.8733,JURASSIC-TRIASSIC,47.84766835,4,FALSE
t_7113,19.894583,40.94541737,0.012969906,310.818,JURASSIC-TRIASSIC,47.64899369,4,FALSE
t_7114,19.894583,40.9537507,0.015090949,317.05304,JURASSIC-TRIASSIC,47.45031903,4,FALSE
t_7115,19.90291633,40.87875073,0.051371127,396.2182,JURASSIC-TRIASSIC,48.55405311,4,FALSE
t_7116,19.90291633,40.88708406,0.034639396,372.82306,JURASSIC-TRIASSIC,48.35547444,4,FALSE
t_7117,19.90291633,40.89541739,0.02634708,371.43073,JURASSIC-TRIASSIC,48.15689577,4,FALSE
t_7118,19.90291633,40.90375072,0.03767949,427.22232,JURASSIC-TRIASSIC,47.9583171,4,FALSE
t_7119,19.90291633,40.91208405,0.050832916,433.565,JURASSIC-TRIASSIC,47.75973842,4,FALSE
t_7120,19.90291633,40.92041738,0.01035518,360.57593,JURASSIC-TRIASSIC,47.56115068,4,FALSE
t_7121,19.90291633,40.92875071,0.022378022,334.04877,JURASSIC-TRIASSIC,47.36256245,4,FALSE
t_7122,19.90291633,40.93708404,0.013742068,334.80048,JURASSIC-TRIASSIC,47.16397423,4,FALSE
t_7123,19.90291633,40.94541737,0.018196505,342.79865,JURASSIC-TRIASSIC,46.96538601,4,FALSE
t_7124,19.91124966,40.90375072,0.022033514,415.60355,JURASSIC-TRIASSIC,47.27427739,4,FALSE
t_7125,19.91124966,40.91208405,0.051824152,443.20758,JURASSIC-TRIASSIC,47.075785,4,FALSE
t_7126,19.91124966,40.92041738,0.030174486,390.01178,JURASSIC-TRIASSIC,46.87728369,4,FALSE
t_7127,19.91124966,40.92875071,0.003283557,295.7622,JURASSIC-TRIASSIC,46.6787819,4,FALSE
t_7128,19.91124966,40.93708404,0.003237554,304.45233,JURASSIC-TRIASSIC,46.48028012,4,FALSE
t_7129,19.91124966,40.94541737,0.030180633,365.50742,JURASSIC-TRIASSIC,46.28177833,4,FALSE
t_7130,19.91958299,40.89541739,0.051396474,459.4216,JURASSIC-TRIASSIC,46.78864377,4,FALSE
t_7131,19.91958299,40.90375072,0.055251695,433.48203,JURASSIC-TRIASSIC,46.59023768,4,FALSE
t_7132,19.91958299,40.91208405,0.012676641,392.72916,JURASSIC-TRIASSIC,46.39183158,4,FALSE
t_7133,19.91958299,40.92041738,0.032213077,388.86578,JURASSIC-TRIASSIC,46.1934167,4,FALSE
t_7134,19.91958299,40.92875071,0.007197108,335.09787,JURASSIC-TRIASSIC,45.99500135,4,FALSE
t_7135,19.91958299,40.93708404,0.016788255,290.4128,JURASSIC-TRIASSIC,45.796586,4,FALSE
t_7136,19.91958299,40.94541737,0.012639729,346.61224,JURASSIC-TRIASSIC,45.59817066,4,FALSE
t_7137,19.92791632,40.89541739,0.024292147,403.44403,JURASSIC-TRIASSIC,46.10439645,4,FALSE
t_7138,19.92791632,40.90375072,0.036095925,394.48206,JURASSIC-TRIASSIC,45.90607668,4,FALSE
t_7139,19.92791632,40.91208405,0.016863959,370.75623,JURASSIC-TRIASSIC,45.7077569,4,FALSE
t_7140,19.92791632,40.92041738,0.023207624,353.36523,JURASSIC-TRIASSIC,45.50942845,4,FALSE
t_7141,19.93624965,40.90375072,0.026721148,348.2232,JURASSIC-TRIASSIC,45.22189426,4,FALSE
t_7142,19.93624965,40.91208405,0.008495322,351.2213,JURASSIC-TRIASSIC,45.02366081,4,FALSE
t_7143,19.98624963,40.9537507,0.005713464,286.36746,JURASSIC-TRIASSIC,39.93046546,4,FALSE
t_7144,19.98624963,40.96208403,0.011120292,337.5958,JURASSIC-TRIASSIC,39.73274162,4,FALSE
t_7145,19.98624963,40.97041736,0.026970567,366.65216,JURASSIC-TRIASSIC,39.53501777,4,FALSE
t_7146,19.99458296,40.94541737,0.011544142,328.0871,PLEISTOCENE,39.44443896,4,FALSE
t_7147,19.99458296,40.9537507,0.005065159,291.46585,PLEISTOCENE,39.24680156,4,FALSE
t_7148,19.99458296,40.96208403,0.005199207,309.458,PLEISTOCENE,39.04916415,4,FALSE
t_7149,19.99458296,40.97041736,0.005177436,354.18338,PLEISTOCENE,38.85152674,4,FALSE
t_7150,19.99458296,40.97875069,0.008583977,340.5892,JURASSIC-TRIASSIC,38.65388934,4,FALSE
t_7151,20.00291629,40.94541737,0.054815922,504.4277,CENOZOIC,38.76068862,4,FALSE
t_7152,20.00291629,40.9537507,0.035075516,458.85254,PLEISTOCENE,38.56313765,4,FALSE
t_7153,20.00291629,40.96208403,0.04303969,467.17926,PLEISTOCENE,38.36558668,4,FALSE
t_7154,20.00291629,40.97041736,0.048703976,491.25897,PLEISTOCENE,38.16803571,4,FALSE
t_7155,20.00291629,40.97875069,0.047249995,441.03046,PLEISTOCENE,37.97048474,4,FALSE
t_7156,20.00291629,40.98708402,0.00822201,315.62927,PLEISTOCENE,37.77293377,4,FALSE
t_7157,20.01124962,40.94541737,0.12943816,749.7032,CENOZOIC,38.07681702,4,FALSE
t_7158,20.01124962,40.9537507,0.1344515,736.5469,CENOZOIC,37.87935249,4,FALSE
t_7159,20.01124962,40.96208403,0.14075477,731.72015,CENOZOIC,37.68188796,4,FALSE
t_7160,20.01124962,40.97041736,0.14170235,665.15735,PLEISTOCENE,37.48442343,4,FALSE
t_7161,20.01124962,40.97875069,0.081251346,545.4989,PLEISTOCENE,37.2869589,4,FALSE
t_7162,20.01124962,40.98708402,0.026263123,389.8621,PLEISTOCENE,37.08949437,4,FALSE
t_7163,20.01958295,40.94541737,0.21861234,897.3946,CENOZOIC,37.39292399,4,FALSE
t_7164,20.01958295,40.96208403,0.21099484,837.19556,CENOZOIC,36.99816781,4,FALSE
t_7165,20.01958295,40.97041736,0.10290298,706.63306,CENOZOIC,36.80078972,4,FALSE
t_7166,20.01958295,40.97875069,0.09718023,587.5213,CENOZOIC,36.60341163,4,FALSE
t_7167,20.01958295,40.98708402,0.04015952,478.8086,PLEISTOCENE,36.40603354,4,FALSE
t_7168,20.01958295,40.99541735,0.047337756,434.5502,PLEISTOCENE,36.20865545,4,FALSE
t_7169,20.02791628,40.94541737,0.20528327,797.3977,CENOZOIC,36.70903096,4,FALSE
t_7170,20.02791628,40.9537507,0.14263041,745.04816,CENOZOIC,36.51173931,4,FALSE
t_7171,20.02791628,40.97875069,0.11166856,589.28577,CENOZOIC,35.91986436,4,FALSE
t_7172,20.02791628,40.98708402,0.028427603,488.96948,PLEISTOCENE,35.72257271,4,FALSE
t_7173,20.03624961,40.94541737,0.10600333,722.6786,CENOZOIC,36.02513794,4,FALSE
t_7174,20.03624961,40.96208403,0.18904027,820.94763,CENOZOIC,35.63072751,4,FALSE
t_7175,20.03624961,40.97041736,0.17569837,789.5816,CENOZOIC,35.4335223,4,FALSE
t_7176,20.03624961,40.97875069,0.044424552,569.24335,CENOZOIC,35.23631709,4,FALSE
t_7177,20.04458294,40.96208403,0.1550141,802.85004,CENOZOIC,34.94700737,4,FALSE
t_7178,20.04458294,40.97041736,0.09909168,608.54785,CENOZOIC,34.7498886,4,FALSE
t_7179,20.04458294,40.97875069,0.04259372,522.6702,PLEISTOCENE,34.55276982,4,FALSE
t_7180,20.05291627,40.9537507,0.112919554,726.1222,CENOZOIC,34.46031955,4,FALSE
t_7181,20.05291627,40.96208403,0.11223579,674.16974,CENOZOIC,34.26328722,4,FALSE
t_7182,20.05291627,40.97041736,0.031054221,506.96906,CENOZOIC,34.06625489,4,FALSE
t_7183,20.0612496,40.9537507,0.143462,725.97845,CENOZOIC,33.77651296,4,FALSE
t_7184,20.0612496,40.96208403,0.10797101,595.6787,PLEISTOCENE,33.57956707,4,FALSE
t_7185,20.0612496,40.97041736,0.05280647,520.5888,PLEISTOCENE,33.38262118,4,FALSE
t_7186,20.06958293,40.97041736,0.09594157,553.90814,CENOZOIC,32.69898747,4,FALSE
t_7187,20.0612496,41.14541729,0.028679073,473.27374,CENOZOIC,29.24658881,4,FALSE
t_7188,20.06958293,41.14541729,0.036174633,400.33344,CENOZOIC,28.56477382,4,FALSE
t_7189,20.06958293,41.15375062,0.038100667,473.68726,CENOZOIC,28.36790188,4,FALSE
t_7190,20.07791626,41.14541729,0.022411516,481.92578,CENOZOIC,27.88295884,4,FALSE
t_7191,20.07791626,41.15375062,0.064579315,512.0751,CENOZOIC,27.68617363,4,FALSE
t_7192,20.07791626,41.16208395,0.027952736,549.65424,CENOZOIC,27.48938842,4,FALSE
t_7193,20.08624959,41.14541729,0.11353082,672.5366,CENOZOIC,27.20114385,4,FALSE
t_7194,20.08624959,41.15375062,0.11873798,732.7184,CENOZOIC,27.00444537,4,FALSE
t_7195,20.08624959,41.16208395,0.1476961,738.16895,CENOZOIC,26.80774689,4,FALSE
t_7196,20.09458292,41.14541729,0.19854552,858.27496,CENOZOIC,26.51920812,4,FALSE
t_7197,20.09458292,41.15375062,0.2302488,888.9264,CENOZOIC,26.32259634,4,FALSE
t_7198,20.09458292,41.16208395,0.22349218,900,CENOZOIC,26.12598455,4,FALSE
t_7199,20.10291625,41.12875063,0.14507855,708.7324,CENOZOIC,26.23030128,4,FALSE
t_7200,20.10291625,41.13708396,0.1879743,864.0157,CENOZOIC,26.03377618,4,FALSE
t_7201,20.10291625,41.14541729,0.21823601,867.7375,CENOZOIC,25.83725109,4,FALSE
t_7202,20.10291625,41.15375062,0.16532756,778.38544,CENOZOIC,25.64072599,4,FALSE
t_7203,20.10291625,41.16208395,0.18224254,766.8311,CENOZOIC,25.44420089,4,FALSE
t_7204,20.10291625,41.17041728,0.20013879,827.2024,CENOZOIC,25.24767069,4,FALSE
t_7205,20.11124958,41.1204173,0.03016902,542.02057,CRETACEOUS,25.74460927,4,FALSE
t_7206,20.11124958,41.12875063,0.12526248,721.79333,CRETACEOUS,25.54817086,4,FALSE
t_7207,20.11124958,41.13708396,0.20505494,881.4273,CRETACEOUS,25.35173245,4,FALSE
t_7208,20.11124958,41.14541729,0.16887277,822.9162,CRETACEOUS,25.15529405,4,FALSE
t_7209,20.11124958,41.15375062,0.077267386,660.9591,CENOZOIC,24.95885564,4,FALSE
t_7210,20.11124958,41.16208395,0.016665624,579.8252,CRETACEOUS,24.76241724,4,FALSE
t_7211,20.11124958,41.17041728,0.092518725,582.3408,CENOZOIC,24.56597388,4,FALSE
t_7212,20.11958291,41.1204173,0.060663596,542.32666,CRETACEOUS,25.06239216,4,FALSE
t_7213,20.11958291,41.12875063,0.14803869,734.7067,CRETACEOUS,24.86604044,4,FALSE
t_7214,20.11958291,41.13708396,0.23594806,887.7029,CRETACEOUS,24.66968873,4,FALSE
t_7215,20.11958291,41.14541729,0.22472861,855.1787,CRETACEOUS,24.47333701,4,FALSE
t_7216,20.11958291,41.15375062,0.14707148,730.86395,CRETACEOUS,24.27698529,4,FALSE
t_7217,20.11958291,41.16208395,0.11482941,589.7693,CRETACEOUS,24.08063358,4,FALSE
t_7218,20.11958291,41.17041728,0.044800323,489.96854,CENOZOIC,23.88427707,4,FALSE
t_7219,20.12791624,41.12875063,0.11616742,662.6875,PLEISTOCENE,24.18391003,4,FALSE
t_7220,20.12791624,41.13708396,0.13671662,833.6711,CRETACEOUS,23.987645,4,FALSE
t_7221,20.12791624,41.14541729,0.26828924,900,CRETACEOUS,23.79137997,4,FALSE
t_7222,20.12791624,41.16208395,0.11817488,684.9828,CENOZOIC,23.39884992,4,FALSE
t_7223,20.13624957,41.12875063,0.06776161,581.0992,PLEISTOCENE,23.50177961,4,FALSE
t_7224,20.13624957,41.13708396,0.14090842,736.6959,CRETACEOUS,23.30560127,4,FALSE
t_7225,20.13624957,41.14541729,0.1640639,877.4248,CRETACEOUS,23.10942293,4,FALSE
t_7226,20.13624957,41.15375062,0.15912671,799.51935,CRETACEOUS,22.9132446,4,FALSE
t_7227,20.13624957,41.16208395,0.11662903,666.3316,CENOZOIC,22.71706626,4,FALSE
t_7228,20.1445829,41.13708396,0.09390173,615.3762,PLEISTOCENE,22.62355754,4,FALSE
t_7229,20.1445829,41.14541729,0.18239976,809.3147,CRETACEOUS,22.4274659,4,FALSE
t_7230,20.1445829,41.15375062,0.19189928,817.5716,CRETACEOUS,22.23137425,4,FALSE
t_7231,20.15291623,41.13708396,0.002791472,554.0179,PLEISTOCENE,21.94151382,4,FALSE
t_7232,20.15291623,41.14541729,0.110644914,686.7973,CRETACEOUS,21.74550886,4,FALSE
t_7233,20.15291623,41.15375062,0.25698274,867.895,CRETACEOUS,21.5495039,4,FALSE
t_7234,20.16124956,41.14541729,0.05065903,612.9385,PLEISTOCENE,21.06355182,4,FALSE
t_7235,20.16124956,41.15375062,0.19561067,818.01917,CRETACEOUS,20.86763355,4,FALSE
t_7236,20.16124956,41.16208395,0.23407933,818.8481,CRETACEOUS,20.67171528,4,FALSE
t_7237,20.16958289,41.16208395,0.24636742,825.6361,PLEISTOCENE,19.98993163,4,FALSE
t_7238,20.17791622,41.16208395,0.10833147,701.06946,PLEISTOCENE,19.30802809,4,FALSE
t_7239,20.18624955,41.16208395,0.116490886,692.79376,PLEISTOCENE,18.62610338,4,FALSE
t_7240,20.18624955,41.17041728,0.22294395,810.4464,CRETACEOUS,18.43044162,2,FALSE
t_7241,20.18624955,41.17875061,0.10074532,760.58124,CENOZOIC,18.23477967,2,FALSE
t_7242,20.19458288,41.16208395,0.1111584,675.6095,PLEISTOCENE,17.94417868,2,FALSE
t_7243,20.19458288,41.17041728,0.12938939,739.59534,CENOZOIC,17.74860374,2,FALSE
t_7244,20.19458288,41.17875061,0.14723723,782.2268,CENOZOIC,17.55302862,2,FALSE
t_7245,20.19458288,41.18708394,0.21578906,862.18933,CENOZOIC,17.3574535,2,FALSE
t_7246,20.20291621,41.16208395,0.020813365,606.9178,PLEISTOCENE,17.26225397,2,FALSE
t_7247,20.20291621,41.17041728,0.13574402,727.23987,CENOZOIC,17.06676585,2,FALSE
t_7248,20.20291621,41.17875061,0.278931,870.43945,CENOZOIC,16.87127756,2,FALSE
t_7249,20.20291621,41.18708394,0.29962724,900,CENOZOIC,16.67578927,2,FALSE
t_7250,20.21124954,41.16208395,0.037479408,617.3318,PLEISTOCENE,16.58032926,2,FALSE
t_7251,20.21124954,41.17041728,0.24579395,806.6374,CENOZOIC,16.38492797,2,FALSE
t_7252,20.21124954,41.17875061,0.32181382,900,CENOZOIC,16.18952651,2,FALSE
t_7253,20.21124954,41.18708394,0.21615894,867.8325,JURASSIC-TRIASSIC,15.99412505,2,FALSE
t_7254,20.08624959,41.17041728,0.09684546,690.7671,CENOZOIC,26.611043,4,FALSE
t_7255,20.08624959,41.2037506,0.10542173,777.6776,CENOZOIC,25.82422629,4,FALSE
t_7256,20.09458292,41.17041728,0.19865005,880.5993,CENOZOIC,25.9293675,4,FALSE
t_7257,20.09458292,41.17875061,0.19191863,769.40515,CENOZOIC,25.73275018,4,FALSE
t_7258,20.09458292,41.19541727,0.16706897,692.95593,CENOZOIC,25.33951553,4,FALSE
t_7259,20.09458292,41.2037506,0.18220338,811.5165,CENOZOIC,25.1428982,4,FALSE
t_7260,20.09458292,41.21208393,0.18078253,862.05383,CENOZOIC,24.94628088,4,FALSE
t_7261,20.09458292,41.25375058,0.062161993,520.1166,CENOZOIC,23.96318978,2,FALSE
t_7262,20.09458292,41.26208391,0.07174399,538.5322,CRETACEOUS,23.76656774,2,FALSE
t_7263,20.10291625,41.17875061,0.18729693,849.6507,CENOZOIC,25.05114022,4,FALSE
t_7264,20.10291625,41.19541727,0.2470137,892.2799,CENOZOIC,24.65807929,4,FALSE
t_7265,20.10291625,41.2037506,0.25103843,900,CENOZOIC,24.46154882,4,FALSE
t_7266,20.10291625,41.22041726,0.16933213,861.8292,CENOZOIC,24.06848788,4,FALSE
t_7267,20.10291625,41.25375058,0.105626225,650.1513,CRETACEOUS,23.28236165,2,FALSE
t_7268,20.10291625,41.26208391,0.11512987,617.50183,CRETACEOUS,23.0858266,2,FALSE
t_7269,20.10291625,41.27041724,0.09073624,518.6519,CRETACEOUS,22.88929154,2,FALSE
t_7270,20.11124958,41.17875061,0.083534345,649.8523,CENOZOIC,24.36953027,4,FALSE
t_7271,20.11124958,41.18708394,0.2082126,809.2938,CENOZOIC,24.17308666,4,FALSE
t_7272,20.11124958,41.19541727,0.23667128,886.44507,CENOZOIC,23.97664305,4,FALSE
t_7273,20.11124958,41.2037506,0.18967542,839.6028,CENOZOIC,23.78019944,4,FALSE
t_7274,20.11124958,41.22041726,0.19354515,876.32965,CENOZOIC,23.38731222,2,FALSE
t_7275,20.11124958,41.23708392,0.18347195,827.1749,CENOZOIC,22.994425,2,FALSE
t_7276,20.11124958,41.24541725,0.20168568,809.2953,CRETACEOUS,22.79798139,2,FALSE
t_7277,20.11124958,41.27041724,0.025382083,510.51315,CRETACEOUS,22.20863737,2,FALSE
t_7278,20.11958291,41.17875061,0.030590467,519.3054,CENOZOIC,23.68792032,4,FALSE
t_7279,20.11958291,41.18708394,0.15294401,706.89996,CENOZOIC,23.49156357,4,FALSE
t_7280,20.11958291,41.19541727,0.14757401,754.5157,CENOZOIC,23.29520681,4,FALSE
t_7281,20.11958291,41.2037506,0.1151986,688.68036,CENOZOIC,23.09885006,4,FALSE
t_7282,20.11958291,41.22041726,0.25818944,893.6926,CENOZOIC,22.70613655,2,FALSE
t_7283,20.11958291,41.22875059,0.23744826,790.28,CENOZOIC,22.5097798,2,FALSE
t_7284,20.11958291,41.23708392,0.0970994,785.2232,CENOZOIC,22.31342304,2,FALSE
t_7285,20.11958291,41.25375058,0.15187524,830.4437,CRETACEOUS,21.9207054,2,FALSE
t_7286,20.11958291,41.27041724,0.023966359,515.2595,CRETACEOUS,21.52798319,2,FALSE
t_7287,20.12791624,41.17041728,0.097994715,614.0693,CENOZOIC,23.20258026,4,FALSE
t_7288,20.12791624,41.17875061,0.06074422,595.34033,CENOZOIC,23.00631037,4,FALSE
t_7289,20.12791624,41.18708394,0.14770082,700.1983,CENOZOIC,22.81004047,4,FALSE
t_7290,20.12791624,41.19541727,0.12422725,685.2948,CENOZOIC,22.61377058,4,FALSE
t_7291,20.12791624,41.2037506,0.0638393,666.1031,CENOZOIC,22.41750068,4,FALSE
t_7292,20.12791624,41.21208393,0.21468574,795.1754,CENOZOIC,22.22123078,2,FALSE
t_7293,20.12791624,41.22875059,0.07402072,728.4551,CENOZOIC,21.82869099,2,FALSE
t_7294,20.12791624,41.25375058,0.13879089,816.48505,CENOZOIC,21.23987728,2,FALSE
t_7295,20.12791624,41.27041724,0.05044745,549.5852,CRETACEOUS,20.84732902,2,FALSE
t_7296,20.13624957,41.17041728,0.12194103,629.32227,CENOZOIC,22.52088346,4,FALSE
t_7297,20.13624957,41.17875061,0.1065255,647.94366,CENOZOIC,22.32470042,4,FALSE
t_7298,20.13624957,41.18708394,0.13122173,758.14417,CENOZOIC,22.12851738,4,FALSE
t_7299,20.13624957,41.19541727,0.18540494,812.1874,CENOZOIC,21.93233434,4,FALSE
t_7300,20.13624957,41.2037506,0.15979822,761.8902,CENOZOIC,21.7361513,2,FALSE
t_7301,20.13624957,41.21208393,0.11753642,737.39124,CENOZOIC,21.53996826,2,FALSE
t_7302,20.13624957,41.22041726,0.115103215,728.9232,CENOZOIC,21.34378522,2,FALSE
t_7303,20.13624957,41.22875059,0.23004298,796.0127,CENOZOIC,21.14760218,2,FALSE
t_7304,20.13624957,41.23708392,0.16333224,821.9369,CENOZOIC,20.95141914,2,FALSE
t_7305,20.13624957,41.24541725,0.08401884,718.1343,CENOZOIC,20.7552361,2,FALSE
t_7306,20.13624957,41.27041724,0.04990008,586.30084,CENOZOIC,20.16667485,2,FALSE
t_7307,20.1445829,41.16208395,0.034020297,622.184,CRETACEOUS,22.0352826,4,FALSE
t_7308,20.1445829,41.17041728,0.065683156,528.9039,CENOZOIC,21.83918665,4,FALSE
t_7309,20.1445829,41.17875061,0.08801441,595.7378,CENOZOIC,21.64309046,4,FALSE
t_7310,20.1445829,41.19541727,0.20033598,859.44604,CENOZOIC,21.2508981,2,FALSE
t_7311,20.1445829,41.2037506,0.20223294,844.4343,CENOZOIC,21.05480192,2,FALSE
t_7312,20.1445829,41.21208393,0.16133086,786.2716,CENOZOIC,20.85870574,2,FALSE
t_7313,20.1445829,41.22041726,0.22331072,841.8372,CENOZOIC,20.66260955,2,FALSE
t_7314,20.1445829,41.22875059,0.19906119,871.1742,CENOZOIC,20.46651337,2,FALSE
t_7315,20.1445829,41.23708392,0.10911007,800.059,CENOZOIC,20.27041719,2,FALSE
t_7316,20.1445829,41.25375058,0.101920836,705.9316,CENOZOIC,19.87822103,2,FALSE
t_7317,20.1445829,41.26208391,0.21210892,798.87756,CENOZOIC,19.68212085,2,FALSE
t_7318,20.1445829,41.27041724,0.034563996,574.29736,CENOZOIC,19.48602067,2,FALSE
t_7319,20.15291623,41.17041728,0.03583579,499.12024,CENOZOIC,21.15748984,4,FALSE
t_7320,20.15291623,41.17875061,0.054035384,517.31396,CENOZOIC,20.96148051,4,FALSE
t_7321,20.15291623,41.18708394,0.07659144,620.8673,CENOZOIC,20.76547119,4,FALSE
t_7322,20.15291623,41.21208393,0.16056849,762.9077,CENOZOIC,20.17744321,2,FALSE
t_7323,20.15291623,41.22041726,0.13007925,784.4969,CENOZOIC,19.98143389,2,FALSE
t_7324,20.15291623,41.22875059,0.16479635,831.96594,CENOZOIC,19.78542456,2,FALSE
t_7325,20.15291623,41.23708392,0.21524756,829.3433,CENOZOIC,19.58941524,2,FALSE
t_7326,20.15291623,41.25375058,0.1488846,714.3441,CENOZOIC,19.19739291,2,FALSE
