# 20170403_M6.5_Moijabana median gmf, Stations:None, gmlt:USGS, Rupture:USGS
custom_site_id,lon,lat,Atkinson2008prime,AtkinsonBoore2006Modified2011,Campbell2003MwNSHMP2008,FrankelEtAl1996MwNSHMP2008,PezeshkEtAl2011,SilvaEtAl2002MwNSHMP2008,SomervilleEtAl2001NSHMP2008,TavakoliPezeshk2005MwNSHMP2008,ToroEtAl1997MwNSHMP2008
t_1211,24.931219999999996,-24.24403,0.029732717,0.024477214,0.041334674,0.037902445,0.022815363,0.024594042,0.037661042,0.044283036,0.023044067
t_1212,24.84138999999999,-24.24403,0.037226062,0.030957988,0.040657133,0.037416745,0.022438252,0.024172526,0.037112873,0.04353784,0.022656862
t_1213,24.88631000000001,-24.24403,0.030435909,0.025174964,0.041015305,0.037678223,0.022637587,0.024395261,0.03740313,0.04393175,0.022861559
t_1214,24.931219999999996,-24.20307,0.03347423,0.026910871,0.043014668,0.039499175,0.02375109,0.025642456,0.039004065,0.046131782,0.024003895
t_1215,24.751560000000012,-24.28498,0.033338357,0.028761039,0.038375877,0.035376016,0.021169666,0.022758916,0.035238616,0.041030582,0.021352606
t_1216,24.751560000000012,-24.24403,0.039877634,0.033588815,0.03983442,0.036789197,0.021980546,0.023661714,0.036442082,0.042633295,0.022186596
t_1217,24.706639999999993,-24.24403,0.039468437,0.033489447,0.039375003,0.036427002,0.021725053,0.02337696,0.036064997,0.04212834,0.021923944
t_1218,24.661730000000006,-24.24403,0.03945003,0.033742376,0.03888731,0.036035515,0.021453917,0.02307507,0.035662714,0.041592434,0.021645086
t_1219,24.79647,-24.24403,0.036923025,0.030892381,0.04026262,0.037119746,0.022218741,0.023927439,0.036791928,0.043104045,0.022431372
t_122,23.314250000000015,-24.53039,0.011207957,0.017826308,0.019277817,0.017702164,0.010622593,0.011308484,0.017535139,0.020190444,0.010382234
t_1220,24.79647,-24.20307,0.04542928,0.037123546,0.041844096,0.038646635,0.023099003,0.02491147,0.038070705,0.044843484,0.023335155
t_1221,24.661730000000006,-24.20307,0.04080594,0.03409625,0.040347654,0.037467364,0.022266049,0.023980243,0.036861215,0.043197535,0.022479976
t_1222,24.706639999999993,-24.20307,0.042550765,0.035268396,0.04087763,0.03789293,0.02256096,0.024309622,0.03729169,0.043780327,0.02278288
t_1223,24.751560000000012,-24.20307,0.043008827,0.03538436,0.04137755,0.038286895,0.022839235,0.024620747,0.03769561,0.044330206,0.023068571
t_1224,24.79647,-24.1621,0.049487554,0.039514948,0.043521132,0.040264543,0.024033364,0.02595942,0.039404523,0.04668939,0.02429319
t_1225,25.021050000000002,-24.24403,0.033377714,0.027273545,0.041848708,0.03823367,0.023101572,0.024914341,0.038074397,0.044848558,0.023337785
t_1226,25.065969999999993,-24.24403,0.032637484,0.026596056,0.042039674,0.038338438,0.023207922,0.025033442,0.03822741,0.045058683,0.023446893
t_1227,25.065969999999993,-24.20307,0.037286103,0.029668376,0.04378644,0.039974503,0.024181265,0.026125614,0.039613485,0.046981536,0.024444718
t_1228,24.976139999999987,-24.20307,0.034893528,0.027936887,0.043319356,0.039701473,0.023920896,0.025833089,0.039245218,0.046467226,0.024177935
t_1229,25.021050000000002,-24.20307,0.03424107,0.027320594,0.04357723,0.03986026,0.024064636,0.025994547,0.03944875,0.046751164,0.024325227
t_123,23.22442000000001,-24.53039,0.010463556,0.017330665,0.018614922,0.01701645,0.010258975,0.010925147,0.016850168,0.01947389,0.009999793
t_1230,25.065969999999993,-24.1621,0.03262272,0.025357658,0.045648716,0.041711237,0.025220072,0.027295364,0.041065086,0.04903311,0.025508197
t_1231,25.021050000000002,-24.1621,0.037037905,0.028869724,0.04541898,0.04158667,0.025091864,0.027150769,0.040887438,0.048779942,0.02537702
t_1232,24.976139999999987,-24.1621,0.04053342,0.031703983,0.045136,0.041413568,0.02493396,0.02697277,0.040668067,0.048468124,0.025215434
t_1233,24.976139999999987,-24.12111,0.04290898,0.03280335,0.047073584,0.043229055,0.026015647,0.028194036,0.042158227,0.05060384,0.026321733
t_1234,25.021050000000002,-24.12111,0.042673737,0.032509696,0.047384873,0.043417707,0.02618954,0.028390782,0.042395074,0.050947107,0.026499448
t_1235,25.20071999999999,-24.20307,0.036891945,0.02923253,0.044107273,0.040043358,0.02436015,0.026326742,0.039865453,0.04733487,0.02462795
t_1236,25.11088000000001,-24.20307,0.035677865,0.02832992,0.043945257,0.040043358,0.024269812,0.026225157,0.039738316,0.04715644,0.024535423
t_1237,25.1558,-24.20307,0.04150837,0.032913793,0.044052504,0.040066373,0.02432961,0.026292397,0.039822496,0.04727455,0.024596673
t_1238,25.1558,-24.1621,0.03568514,0.027641257,0.045941077,0.04181142,0.02538326,0.0274795,0.041290596,0.04935533,0.02567513
t_1239,25.11088000000001,-24.1621,0.037750993,0.029282529,0.045823205,0.041786324,0.025317464,0.027405245,0.04119975,0.049225416,0.025607828
t_124,23.493920000000003,-24.57124,0.0119605,0.018059194,0.020193318,0.018695097,0.011125051,0.011838335,0.018471232,0.021181073,0.010909025
t_1240,25.20071999999999,-24.1621,0.041158725,0.031858258,0.046001293,0.041786324,0.025416872,0.027517438,0.04133696,0.049421698,0.025709508
t_1241,25.11088000000001,-24.12111,0.035252176,0.026724126,0.047829963,0.04363534,0.02643823,0.028672354,0.042732522,0.051437993,0.026753547
t_1242,25.1558,-24.12111,0.03482637,0.026363958,0.04795985,0.043662697,0.026510816,0.028754579,0.04283073,0.05158126,0.026827697
t_1243,25.20071999999999,-24.12111,0.052190535,0.03948036,0.048026215,0.04363534,0.026547907,0.028796602,0.042880867,0.051654465,0.026865583
t_1244,25.20071999999999,-24.08011,0.056103475,0.04149783,0.050194334,0.045593873,0.027760368,0.03017316,0.044501927,0.05404695,0.028103309
t_1245,24.84138999999999,-24.20307,0.043119796,0.035021577,0.04227444,0.038970012,0.023338683,0.02517995,0.038415127,0.04531703,0.023581028
t_1246,24.88631000000001,-24.20307,0.043709937,0.03530798,0.04266557,0.03925484,0.023556571,0.025424225,0.038726863,0.045747507,0.023804476
t_1247,24.84138999999999,-24.1621,0.04522469,0.03588897,0.0439915,0.04061662,0.024295595,0.026254155,0.039774634,0.047207363,0.02456184
t_1248,24.931219999999996,-24.1621,0.03473482,0.027281389,0.04480192,0.041193083,0.024747577,0.026762793,0.040408306,0.048100043,0.02502466
t_1249,24.88631000000001,-24.1621,0.047915254,0.037815552,0.044419505,0.04092686,0.024534272,0.026522651,0.04010992,0.047678776,0.024806276
t_125,23.493920000000003,-24.53039,0.012641785,0.018626448,0.020643778,0.019127913,0.011372398,0.01210176,0.018932002,0.021668913,0.011170145
t_1250,24.84138999999999,-24.12111,0.04153813,0.03222244,0.04581716,0.042361002,0.025314089,0.027401445,0.0411951,0.04921875,0.025604382
t_1251,24.931219999999996,-24.12111,0.036866575,0.028302172,0.046706412,0.04298882,0.025810573,0.02796216,0.04187796,0.050199,0.026112106
t_1252,24.88631000000001,-24.12111,0.05027027,0.038780395,0.046286546,0.042698823,0.025576124,0.027697261,0.041556265,0.049736127,0.025872387
t_1253,24.931219999999996,-24.08011,0.03848784,0.028894128,0.048738293,0.044889715,0.026945954,0.029247934,0.04341686,0.052440032,0.027272105
t_1254,24.88631000000001,-24.08011,0.04393435,0.033145312,0.04827622,0.044574007,0.026687639,0.02895498,0.043069463,0.051930245,0.027008317
t_1255,24.751560000000012,-24.1621,0.046768323,0.0375998,0.043011844,0.039873064,0.023749515,0.025640694,0.039001834,0.046128675,0.024002286
t_1256,24.706639999999993,-24.1621,0.04388424,0.035546586,0.04246686,0.039444566,0.023445869,0.025300095,0.038568646,0.0455288,0.023690961
t_1257,24.661730000000006,-24.1621,0.042693656,0.03486514,0.04188995,0.03898197,0.023124538,0.024940066,0.038107477,0.044893935,0.023361357
t_1258,24.706639999999993,-24.12111,0.042046588,0.03329874,0.044149686,0.041085884,0.0243838,0.026353357,0.03989872,0.04738158,0.024652185
t_1259,24.751560000000012,-24.12111,0.047363073,0.03722642,0.04474491,0.041551847,0.024715774,0.026726982,0.040363897,0.04803724,0.024992108
t_126,23.404089999999997,-24.53039,0.011764038,0.017994624,0.019954914,0.018406834,0.010994176,0.011701143,0.018230047,0.020922994,0.010772828
t_1260,24.79647,-24.12111,0.05330584,0.04160932,0.045301966,0.04197777,0.025026565,0.027077155,0.040796805,0.048650995,0.025310209
t_1261,24.661730000000006,-24.12111,0.045995735,0.03672706,0.043520562,0.040583134,0.024033047,0.025959067,0.03940408,0.046688765,0.024292868
t_1262,24.751560000000012,-24.08011,0.049633354,0.038156778,0.046584222,0.043326218,0.025742339,0.027885048,0.04178448,0.050064288,0.026042348
t_1263,24.79647,-24.08011,0.053455252,0.040810026,0.04719478,0.043789405,0.026083345,0.028270625,0.04225053,0.05073748,0.026390929
t_1264,24.661730000000006,-24.08011,0.047953736,0.03745744,0.045245565,0.042273562,0.024995094,0.027041681,0.040753085,0.04858885,0.025278006
t_1265,24.48205999999999,-24.53039,0.023917707,0.025233088,0.029249964,0.026964003,0.016112983,0.017196056,0.02725806,0.031033043,0.016123397
t_1266,24.437150000000003,-24.48952,0.023830198,0.02476271,0.029791579,0.027530776,0.016412256,0.017521845,0.027754942,0.03162471,0.016434379
t_1267,24.48205999999999,-24.48952,0.020809872,0.021400226,0.030174568,0.027848246,0.016623946,0.017752567,0.028104438,0.032043234,0.01665423
t_1268,24.392230000000012,-24.48952,0.024126217,0.02534701,0.0293974,0.027201226,0.016194439,0.017284684,0.027393626,0.031194078,0.01620806
t_1269,24.437150000000003,-24.44864,0.026407074,0.026759718,0.030731382,0.028435288,0.016931808,0.018088516,0.028609823,0.032651916,0.016973784
t_127,23.359170000000006,-24.53039,0.011527162,0.017976267,0.01961473,0.018052276,0.010807466,0.011503726,0.01788152,0.02055487,0.010576595
t_1270,24.48205999999999,-24.44864,0.023443693,0.02350805,0.031141628,0.028776258,0.017158706,0.018336415,0.028980127,0.033100534,0.017209167
t_1271,24.392230000000012,-24.44864,0.025062848,0.025680881,0.030309636,0.028081845,0.016698614,0.017834004,0.028227327,0.03219086,0.016731754
t_1272,24.392230000000012,-24.40774,0.02728073,0.027272442,0.031262238,0.029005226,0.017225422,0.018409358,0.029088663,0.033232447,0.017278356
t_1273,24.437150000000003,-24.40774,0.028361695,0.028036933,0.031713944,0.029385151,0.017475342,0.01868279,0.029493837,0.033726595,0.017537456
t_1274,24.48205999999999,-24.40774,0.028384198,0.027762285,0.03215387,0.029752238,0.017718814,0.018949464,0.029886449,0.034207996,0.01778974
t_1275,24.347319999999996,-24.36683,0.028328823,0.027970975,0.031762827,0.029554103,0.017502392,0.018712405,0.029537559,0.03378008,0.01756549
t_1276,24.257479999999987,-24.36683,0.026532141,0.026873048,0.030750591,0.028684067,0.01694243,0.018100116,0.028627204,0.03267292,0.01698481
t_1277,24.302400000000006,-24.36683,0.027788961,0.02778204,0.03126006,0.029123317,0.017224219,0.018408043,0.029086707,0.033230066,0.017277109
t_1278,24.347319999999996,-24.32591,0.030511592,0.029417198,0.03276676,0.030541219,0.018058127,0.01932159,0.03043018,0.034878902,0.018141124
t_1279,24.302400000000006,-24.32591,0.029801758,0.02909691,0.03222865,0.030077621,0.017760206,0.01899483,0.029952992,0.034289837,0.017832618
t_128,23.449000000000012,-24.53039,0.012088524,0.01814434,0.020297991,0.018765444,0.011182521,0.011900521,0.018580284,0.021294408,0.0109707145
t_1280,24.257479999999987,-24.32591,0.02853067,0.028224591,0.031684134,0.029605798,0.017458847,0.018664736,0.029467164,0.03369398,0.01752036
t_1281,24.257479999999987,-24.28498,0.030341119,0.029328112,0.032655567,0.030571586,0.017996557,0.019254027,0.030331813,0.034757163,0.018077383
t_1282,24.302400000000006,-24.28498,0.034565274,0.03297039,0.033238016,0.0310795,0.01831912,0.0196082,0.030845715,0.03539495,0.018411238
t_1283,24.347319999999996,-24.28498,0.03188047,0.030025115,0.033814475,0.031579558,0.018638484,0.019959347,0.031351037,0.03602641,0.01874157
t_1284,24.257479999999987,-24.24403,0.032904718,0.031089718,0.03366674,0.031585302,0.018556627,0.019869298,0.031221846,0.03586456,0.018656923
t_1285,24.52698000000001,-24.36683,0.03029057,0.028616304,0.033672273,0.031161938,0.01855969,0.019872665,0.031226683,0.03587062,0.018660089
t_1286,24.616809999999987,-24.36683,0.031679016,0.029378254,0.034540176,0.031873822,0.019040696,0.020402266,0.03198259,0.036821675,0.019157298
t_1287,24.5719,-24.36683,0.026121324,0.024442425,0.034115117,0.031527027,0.01880509,0.020142721,0.031613294,0.03635583,0.018913813
t_1288,24.52698000000001,-24.32591,0.03268019,0.030133348,0.034817405,0.032278962,0.0191944,0.020571724,0.032222517,0.037125573,0.019316083
t_1289,24.616809999999987,-24.32591,0.028161107,0.025484445,0.035753205,0.03305103,0.019713424,0.021144748,0.033027012,0.03815175,0.019851917
t_129,23.493920000000003,-24.48952,0.013211096,0.019004883,0.02110588,0.019570354,0.011626218,0.012371091,0.019399922,0.022169637,0.011436585
t_1290,24.5719,-24.32591,0.027346067,0.024972187,0.035294604,0.03267478,0.01945903,0.020863732,0.03263379,0.037648782,0.019589348
t_1291,24.5719,-24.28498,0.036353577,0.032410726,0.036534086,0.033889096,0.020146761,0.0216241,0.033692054,0.03900847,0.02029889
t_1292,24.52698000000001,-24.28498,0.03449637,0.031057024,0.036019202,0.03345987,0.01986101,0.021307912,0.033254188,0.038443536,0.020004189
t_1293,24.616809999999987,-24.28498,0.035378855,0.031254172,0.037029576,0.034297425,0.020421833,0.021928815,0.03411113,0.039552268,0.020582436
t_1294,24.52698000000001,-24.24403,0.037100047,0.03262539,0.037281487,0.03470808,0.020561716,0.022083903,0.03432334,0.039828803,0.020726576
t_1295,24.392230000000012,-24.36683,0.028535591,0.02784186,0.03225712,0.029974854,0.017775968,0.019012107,0.029978314,0.034321003,0.017848944
t_1296,24.48205999999999,-24.36683,0.031079348,0.029661503,0.033213694,0.030780403,0.018305648,0.019593395,0.03082432,0.035368316,0.018397298
t_1297,24.437150000000003,-24.36683,0.030241698,0.029174022,0.032741424,0.030384216,0.018044097,0.019306192,0.030407775,0.034851164,0.0181266
t_1298,24.48205999999999,-24.32591,0.031937584,0.029752715,0.0343239,0.031865682,0.018920809,0.020270167,0.031794906,0.03658463,0.019033417
t_1299,24.437150000000003,-24.32591,0.029753735,0.02802102,0.03381633,0.031437043,0.018639512,0.019960476,0.031352658,0.036028445,0.018742632
t_13,21.38288,-26.43592,0.0004079891,0.005592516,0.005418706,0.0043828967,0.0030478346,0.0035246094,0.0030017002,0.0054120664,0.0024753006
t_130,23.404089999999997,-24.48952,0.012370417,0.018480888,0.020384386,0.018817397,0.011229957,0.011950735,0.018668214,0.021387964,0.011020506
t_1300,24.392230000000012,-24.32591,0.030624557,0.029173255,0.03329654,0.030994866,0.018351538,0.01964382,0.030897167,0.035459053,0.018444778
t_1301,24.437150000000003,-24.28498,0.033111542,0.030453743,0.034941323,0.032547988,0.019263111,0.020647513,0.032329526,0.037261423,0.01938705
t_1302,24.48205999999999,-24.28498,0.03445594,0.031344306,0.035487454,0.03301205,0.019565998,0.02098186,0.03279939,0.03786027,0.01969977
t_1303,24.392230000000012,-24.28498,0.033516143,0.031184524,0.034382854,0.03206969,0.018953487,0.020306166,0.03184611,0.036649242,0.019067187
t_1304,24.48205999999999,-24.24403,0.035541452,0.031584244,0.036707804,0.03422275,0.020243192,0.021730885,0.03383924,0.039199106,0.02039831
t_1305,24.302400000000006,-24.24403,0.033765133,0.03147757,0.034290295,0.032133084,0.018902183,0.02024965,0.031765707,0.036547802,0.019014169
t_1306,24.347319999999996,-24.24403,0.03330972,0.030656608,0.034908406,0.032673042,0.019244857,0.02062738,0.032301117,0.037225332,0.019368198
t_1307,24.257479999999987,-24.20307,0.0326526,0.03016894,0.034719054,0.032649796,0.019139867,0.020511594,0.032137487,0.03701775,0.019259756
t_1308,24.347319999999996,-24.20307,0.034930993,0.031429373,0.036050532,0.03382376,0.019878395,0.021327138,0.0332809,0.038477905,0.020022122
t_1309,24.302400000000006,-24.20307,0.034300923,0.031265482,0.035387162,0.0332407,0.019510368,0.02092042,0.032713316,0.037750285,0.019642347
t_131,23.359170000000006,-24.48952,0.012299783,0.018737048,0.020028599,0.018447515,0.011034624,0.011743903,0.01830531,0.02100275,0.0108152935
t_1310,24.257479999999987,-24.1621,0.033688966,0.030450702,0.03581414,0.033766896,0.019747231,0.021182116,0.033079118,0.038218588,0.019886803
t_1311,24.302400000000006,-24.1621,0.035534643,0.0316827,0.036530558,0.034404274,0.020144803,0.021621935,0.03368907,0.039004594,0.020296874
t_1312,24.347319999999996,-24.1621,0.03789988,0.033351794,0.037243143,0.035033848,0.020540424,0.022060292,0.034291077,0.039786708,0.020704638
t_1313,24.257479999999987,-24.12111,0.036182944,0.03200875,0.036953907,0.034938484,0.02037982,0.021882258,0.034047283,0.039469216,0.020539142
t_1314,24.347319999999996,-24.12111,0.039125297,0.03368874,0.038488902,0.03630562,0.021232476,0.02282875,0.035332542,0.041154735,0.02141725
t_1315,24.392230000000012,-24.24403,0.03476802,0.03160859,0.035518803,0.033202797,0.01958339,0.021001069,0.03282628,0.037894655,0.01971772
t_1316,24.437150000000003,-24.24403,0.03464839,0.0311339,0.03611949,0.033720247,0.019916661,0.021369463,0.033339668,0.03855356,0.020061595
t_1317,24.48205999999999,-24.20307,0.03681345,0.03197146,0.037988007,0.03550038,0.020954153,0.022519447,0.03491545,0.040604573,0.02113076
t_1318,24.392230000000012,-24.20307,0.036764413,0.0326717,0.03670671,0.034396373,0.020242581,0.02173021,0.033838313,0.039197903,0.020397682
t_1319,24.437150000000003,-24.20307,0.036659393,0.03219618,0.037353504,0.034956213,0.02060171,0.02212826,0.0343839,0.039907865,0.02076778
t_132,23.449000000000012,-24.48952,0.012953038,0.018985309,0.02074354,0.01919174,0.011427188,0.012159831,0.019033162,0.021776991,0.011227638
t_1320,24.48205999999999,-24.1621,0.039990727,0.033956494,0.039331578,0.036847718,0.021700907,0.023350066,0.036029264,0.042080615,0.021899119
t_1321,24.437150000000003,-24.1621,0.038498234,0.0330609,0.038646445,0.036258448,0.021320034,0.02292612,0.03546327,0.0413278,0.021507347
t_1322,24.392230000000012,-24.1621,0.037852142,0.032895695,0.037949234,0.03565276,0.020932611,0.022495523,0.034883074,0.04056199,0.02110858
t_1323,24.392230000000012,-24.12111,0.03942166,0.033517994,0.03924947,0.03697449,0.021655254,0.023299217,0.03596165,0.04199038,0.021852173
t_1324,24.437150000000003,-24.12111,0.040278688,0.033837233,0.040001854,0.0376297,0.022073677,0.023765586,0.03657907,0.042817354,0.022282315
t_1325,24.616809999999987,-24.24403,0.03836479,0.03309845,0.038373906,0.03561687,0.021168571,0.0227577,0.035236977,0.041028414,0.021351479
t_1326,24.5719,-24.24403,0.03698962,0.032208677,0.037837792,0.035173643,0.0208707,0.022426771,0.034789935,0.04043961,0.021044832
t_1327,24.5719,-24.20307,0.040101755,0.034118414,0.039209604,0.03653142,0.021633089,0.023274532,0.035928797,0.04194657,0.021829376
t_1328,24.52698000000001,-24.20307,0.037743475,0.03243384,0.03860772,0.036026403,0.021298513,0.022902183,0.035431158,0.04128526,0.021485202
t_1329,24.616809999999987,-24.20307,0.039666496,0.03343421,0.03979052,0.037012573,0.021956129,0.023634491,0.03640613,0.042585038,0.022161502
t_133,23.359170000000006,-24.44864,0.013388917,0.019930273,0.020451711,0.018850373,0.011266925,0.011989869,0.018736664,0.021460874,0.011059296
