# 2023_M6.9_Marrakesh median gmf, Stations:All, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,PezeshkEtAl2011NEHRPBC.NRCan15SiteTerm
t_1761,-7.85201,30.60119,0.07620625,0.048281893,0.09597455,0.07853111
t_1762,-7.94184,30.60119,0.083661504,0.054269608,0.10440303,0.08772433
t_1763,-8.391,30.60119,0.1535382,0.11859726,0.19330828,0.12019484
t_1764,-8.30117,30.60119,0.13686278,0.097624816,0.17317806,0.11467003
t_1765,-8.48083,30.60119,0.15098368,0.11733517,0.18735288,0.12141658
t_1766,-8.21134,30.60119,0.11605233,0.07926941,0.14584342,0.10891491
t_1767,-8.12151,30.67848,0.12985422,0.09080992,0.15886594,0.13017152
t_1768,-8.03167,30.67848,0.11586862,0.079192854,0.14208534,0.11865302
t_1769,-8.48083,30.67848,0.16650158,0.13059348,0.19994576,0.15307164
t_177,-5.87572,31.44796,0.016939053,0.021087851,0.014882177,0.025540594
t_1770,-8.30117,30.67848,0.17863706,0.13910447,0.2212908,0.14609946
t_1771,-8.391,30.67848,0.18103765,0.14199989,0.22121528,0.15336883
t_1772,-7.94184,30.67848,0.09766614,0.06566984,0.11973459,0.104985245
t_1773,-8.21134,30.67848,0.17031936,0.12861374,0.21252634,0.13824585
t_1774,-8.57066,30.67848,0.13890582,0.1106351,0.16268303,0.14305289
t_1775,-7.85201,30.67848,0.10225485,0.06672811,0.13102353,0.09146846
t_1776,-8.12151,30.75571,0.16159627,0.11831041,0.19086313,0.16928855
t_1777,-8.21134,30.75571,0.15985382,0.12108949,0.18516849,0.18282494
t_1778,-8.03167,30.75571,0.13257803,0.09539501,0.15641038,0.14878419
t_1779,-7.94184,30.75571,0.11509858,0.08026396,0.13818184,0.12662163
t_178,-5.60622,31.44796,0.022843987,0.030102462,0.019778179,0.021793026
t_1780,-8.30117,30.75571,0.18167217,0.14001204,0.21157712,0.19459574
t_1781,-8.391,30.75571,0.19973598,0.15835959,0.23176189,0.20501614
t_1782,-8.48083,30.75571,0.19404548,0.15993361,0.2209762,0.20321691
t_1783,-8.57066,30.75571,0.1580167,0.13763037,0.17823145,0.17337318
t_1784,-7.85201,30.75571,0.10261365,0.068867154,0.12627392,0.10654281
t_1785,-8.21134,30.83287,0.24724448,0.19353496,0.27798954,0.2547854
t_1786,-8.391,30.83287,0.2552344,0.21466675,0.2735876,0.29284412
t_1787,-8.03167,30.83287,0.18367743,0.13611056,0.21362722,0.18917301
t_1788,-7.94184,30.83287,0.14391398,0.10322257,0.1704528,0.15269423
t_1789,-8.30117,30.83287,0.23132268,0.19005762,0.2517761,0.27427992
t_179,-5.69605,31.52457,0.016306859,0.020053219,0.013307485,0.022719799
t_1790,-8.12151,30.83287,0.19620086,0.1519889,0.21816233,0.22783183
t_1791,-8.48083,30.83287,0.25683442,0.22205168,0.26610118,0.29897133
t_1792,-8.57066,30.83287,0.21624337,0.1925525,0.22755753,0.25774232
t_1793,-7.85201,30.83287,0.12919803,0.08932841,0.15930234,0.12315023
t_1794,-8.21134,30.90998,0.32992724,0.26885074,0.32393992,0.37535745
t_1795,-8.57066,30.90998,0.34398025,0.29795626,0.32315725,0.39185113
t_1796,-8.48083,30.90998,0.4347695,0.3593038,0.37321737,0.46154842
t_1797,-7.94184,30.90998,0.17263669,0.12787785,0.2001172,0.18120988
t_1798,-8.03167,30.90998,0.21185085,0.16439854,0.23281385,0.23945245
t_1799,-8.30117,30.90998,0.35864866,0.2998993,0.34613484,0.40693694
t_18,-5.87572,32.81719,0.016038029,0.019117674,0.010682854,0.01735311
t_180,-5.96555,31.52457,0.01681353,0.021136472,0.015060114,0.026684718
t_1800,-8.391,30.90998,0.3935542,0.3325814,0.36455402,0.43759322
t_1801,-8.12151,30.90998,0.27936262,0.22258276,0.28967983,0.31319687
t_1802,-7.85201,30.90998,0.13157652,0.09370642,0.1567178,0.13961218
t_1803,-8.57066,30.98702,0.4598893,0.3920446,0.38745576,0.4967894
t_1804,-8.48083,30.98702,0.7154218,0.5080952,0.46138105,0.60352576
t_1805,-7.85201,30.98702,0.13667844,0.1010746,0.15900277,0.15309623
t_1806,-8.03167,30.98702,0.25057015,0.20159031,0.2625847,0.2894471
t_1807,-8.30117,30.98702,0.7291008,0.5253075,0.5502717,0.586434
t_1808,-8.12151,30.98702,0.37566432,0.30189624,0.3481541,0.41421556
t_1809,-8.391,30.98702,0.7459964,0.5442765,0.5375818,0.5987472
t_181,-5.78589,31.52457,0.016081462,0.019896576,0.013482327,0.023935536
t_1810,-8.21134,30.98702,0.6510707,0.47144127,0.5147348,0.5486911
t_1811,-7.94184,30.98702,0.18004356,0.13965383,0.2011782,0.20660101
t_1812,-8.21134,31.064,0.75661004,0.5233381,0.4795821,0.6411332
t_1813,-8.391,31.064,0.65240276,0.52187794,0.48525473,0.58334035
t_1814,-7.94184,31.064,0.19230595,0.15548752,0.21118303,0.2216687
t_1815,-8.48083,31.064,0.6044445,0.4361825,0.41456196,0.5174047
t_1816,-8.57066,31.064,0.48953712,0.3580281,0.3636783,0.4542829
t_1817,-7.85201,31.064,0.14280239,0.10958381,0.16392261,0.16081612
t_1818,-8.03167,31.064,0.30382314,0.2499302,0.31601882,0.31674895
t_1819,-8.30117,31.064,0.8183377,0.5556112,0.49850896,0.651501
t_182,-6.05538,31.52457,0.017428635,0.022033403,0.01614239,0.028244963
t_1820,-8.12151,31.064,0.430418,0.35266918,0.3766027,0.46572387
t_1821,-8.21134,31.14092,0.7089725,0.44024163,0.43804023,0.53033733
t_1822,-8.391,31.14092,0.6522714,0.40866855,0.43532553,0.45295668
t_1823,-8.03167,31.14092,0.2702472,0.23541766,0.27226293,0.31103176
t_1824,-8.48083,31.14092,0.4613774,0.3405016,0.37760395,0.38001394
t_1825,-8.57066,31.14092,0.4625587,0.33543476,0.3880561,0.36367202
t_1826,-7.85201,31.14092,0.1434404,0.11577827,0.16179292,0.16196378
t_1827,-8.30117,31.14092,0.7988765,0.4252906,0.41566536,0.52352494
t_1828,-8.12151,31.14092,0.39637536,0.32402605,0.34498978,0.42200375
t_1829,-7.94184,31.14092,0.19970053,0.17043148,0.21607094,0.22527829
t_183,-6.14521,31.52457,0.01827501,0.023188304,0.017515842,0.02995064
t_1830,-8.21134,31.21777,0.5444074,0.3426991,0.38992092,0.38622734
t_1831,-8.391,31.21777,0.3890811,0.28839928,0.30715805,0.35790357
t_1832,-8.48083,31.21777,0.36773106,0.2903804,0.32768837,0.32774028
t_1833,-8.57066,31.21777,0.3172942,0.25227368,0.27224684,0.3225211
t_1834,-7.94184,31.21777,0.22755988,0.20062982,0.2327596,0.22686462
t_1835,-8.30117,31.21777,0.47802386,0.29961047,0.3184117,0.38646796
t_1836,-7.85201,31.21777,0.14189045,0.1195177,0.15344222,0.1567783
t_1837,-8.12151,31.21777,0.37971756,0.28284067,0.31555358,0.3422083
t_1838,-8.03167,31.21777,0.29980975,0.25335935,0.28346968,0.29007006
t_1839,-8.66049,31.29457,0.31435516,0.25658554,0.29755685,0.24147165
t_184,-5.87572,31.52457,0.016035441,0.020072352,0.013826598,0.02525303
t_1840,-8.48083,31.29457,0.31945273,0.26277176,0.3075717,0.26142928
t_1841,-8.30117,31.29457,0.39408517,0.29333103,0.33806974,0.28615203
t_1842,-8.12151,31.29457,0.32813138,0.24641582,0.28710377,0.2689884
t_1843,-7.94184,31.29457,0.24609542,0.22165537,0.23889115,0.21572392
t_1844,-8.21134,31.29457,0.39696014,0.28986079,0.33485442,0.28525352
t_1845,-8.57066,31.29457,0.3393369,0.29241502,0.32354596,0.26746705
t_1846,-8.391,31.29457,0.35232827,0.29258868,0.32961273,0.27923262
t_1847,-8.03167,31.29457,0.32648736,0.2859074,0.30599138,0.25095034
t_1848,-7.85201,31.29457,0.14670035,0.12727214,0.15494351,0.14113213
t_1849,-8.48083,31.3713,0.24170977,0.18675603,0.24163586,0.188075
t_185,-5.60622,31.52457,0.016917909,0.020767346,0.013493066,0.021595478
t_1850,-8.30117,31.3713,0.28421903,0.21180922,0.26085693,0.21459645
t_1851,-7.94184,31.3713,0.19127242,0.16872646,0.1889304,0.16245079
t_1852,-8.21134,31.3713,0.2864664,0.21520752,0.2568598,0.2209008
t_1853,-8.12151,31.3713,0.26722506,0.21402247,0.24488048,0.21191235
t_1854,-8.57066,31.3713,0.24042682,0.19432525,0.24351844,0.18058729
t_1855,-8.66049,31.3713,0.23333648,0.2004298,0.2376468,0.17207174
t_1856,-8.391,31.3713,0.2547455,0.19161898,0.24570104,0.20028035
t_1857,-8.03167,31.3713,0.22653484,0.19096963,0.2145509,0.19157235
t_1858,-7.85201,31.3713,0.14245233,0.12782444,0.14926375,0.12215358
t_1859,-7.85201,31.44796,0.13982297,0.12489322,0.14183822,0.11704485
t_186,-5.60622,31.60111,0.013958221,0.017179864,0.0105606085,0.021366317
t_1860,-8.21134,31.44796,0.23722109,0.19622377,0.22074744,0.18465236
t_1861,-8.48083,31.44796,0.19194365,0.15918149,0.20450859,0.13870694
t_1862,-8.66049,31.44796,0.16212286,0.13581616,0.17770803,0.11956039
t_1863,-8.30117,31.44796,0.20990255,0.15494744,0.20011806,0.16835327
t_1864,-8.391,31.44796,0.20671545,0.15975158,0.2100125,0.15185072
t_1865,-7.94184,31.44796,0.14908302,0.13540687,0.14666505,0.1329215
t_1866,-8.12151,31.44796,0.20697753,0.17789936,0.19337882,0.17482062
t_1867,-8.57066,31.44796,0.17801823,0.14961538,0.1935332,0.12886038
t_1868,-8.03167,31.44796,0.16667044,0.15085347,0.16260608,0.14651151
t_1869,-7.85201,31.52457,0.13497017,0.12328044,0.13232607,0.11434757
t_187,-6.05538,31.60111,0.018313369,0.02290047,0.017032452,0.027808754
t_1870,-8.21134,31.52457,0.18119778,0.1624634,0.17459652,0.14661586
t_1871,-8.57066,31.52457,0.13300899,0.09481373,0.14869876,0.09760942
t_1872,-8.12151,31.52457,0.13909999,0.12464203,0.13288054,0.12914255
t_1873,-8.03167,31.52457,0.09650019,0.09434201,0.09998146,0.09531565
t_1874,-7.94184,31.52457,0.08990193,0.08775882,0.094662584,0.09092372
t_1875,-8.48083,31.52457,0.14710698,0.10489487,0.16004539,0.10736414
t_1876,-8.30117,31.52457,0.17508365,0.14267701,0.17595875,0.13412921
t_1877,-8.66049,31.52457,0.110896915,0.07977275,0.12581399,0.08787912
t_1878,-8.391,31.52457,0.15987375,0.11706826,0.16694245,0.119729854
t_1879,-8.21134,31.60111,0.12581316,0.119497746,0.1258014,0.1087546
t_188,-5.87572,31.60111,0.016542228,0.020554705,0.0142602185,0.024922624
t_1880,-8.03167,31.60111,0.07580952,0.0741261,0.07378408,0.07439368
t_1881,-8.57066,31.60111,0.111625895,0.078393735,0.13073348,0.07834242
t_1882,-8.12151,31.60111,0.09292006,0.09406435,0.09394922,0.08681258
t_1883,-7.94184,31.60111,0.07805283,0.077298895,0.08011071,0.07708593
t_1884,-7.85201,31.60111,0.12005628,0.11221072,0.11818272,0.103415534
t_1885,-8.66049,31.60111,0.097624786,0.071368895,0.117478095,0.07073113
t_1886,-8.48083,31.60111,0.12421889,0.09497239,0.1426805,0.08641514
t_1887,-8.30117,31.60111,0.13446574,0.1112737,0.13863169,0.108487114
t_1888,-8.391,31.60111,0.1311503,0.09942303,0.1430184,0.09661301
t_1889,-8.57066,31.67759,0.098098494,0.0735034,0.118935324,0.07065979
t_189,-6.14521,31.60111,0.018065328,0.022834377,0.017119326,0.029442605
t_1890,-8.03167,31.67759,0.044989903,0.045454912,0.048408367,0.0476942
t_1891,-7.94184,31.67759,0.062055215,0.05970579,0.064245395,0.065661095
t_1892,-8.66049,31.67759,0.091265105,0.075176515,0.114003725,0.067322485
t_1893,-7.85201,31.67759,0.11865365,0.11714063,0.115771756,0.10455352
t_1894,-8.48083,31.67759,0.10483633,0.07797442,0.12378954,0.07453736
t_1895,-8.30117,31.67759,0.10535122,0.088217184,0.112994015,0.086234845
t_1896,-8.21134,31.67759,0.09736748,0.09130565,0.09928881,0.08605878
t_1897,-8.391,31.67759,0.1079784,0.08120843,0.12223438,0.079604656
t_1898,-8.12151,31.67759,0.06976096,0.066672966,0.07082972,0.06611497
t_1899,-8.30117,31.75401,0.08688208,0.07302856,0.09806943,0.0740043
t_19,-5.96555,32.81719,0.01567819,0.01870863,0.010678744,0.017962636
t_190,-5.69605,31.60111,0.014934561,0.018412547,0.011846648,0.022462253
t_1900,-8.57066,31.75401,0.08764308,0.070809565,0.10878727,0.067355394
t_1901,-8.48083,31.75401,0.091442004,0.07389435,0.11119411,0.06983471
t_1902,-7.94184,31.75401,0.063361496,0.06167557,0.0707509,0.061758183
t_1903,-8.391,31.75401,0.08899008,0.06804054,0.10352913,0.0724923
t_1904,-8.12151,31.75401,0.056682784,0.056906745,0.061323326,0.05615318
t_1905,-7.85201,31.75401,0.0785395,0.07882219,0.0879564,0.07259704
t_1906,-8.21134,31.75401,0.07753841,0.0765201,0.08628637,0.06943859
t_1907,-8.03167,31.75401,0.043426856,0.03906719,0.0456939,0.052979976
t_1908,-8.66049,31.75401,0.08578766,0.08025983,0.110577755,0.06527763
t_1909,-8.57066,31.83036,0.07691581,0.06390903,0.09646072,0.06444878
t_191,-5.78589,31.60111,0.015085588,0.018785127,0.012365461,0.02364468
t_1910,-8.30117,31.83036,0.061480727,0.04906375,0.07007781,0.06649225
t_1911,-8.48083,31.83036,0.08014241,0.06643906,0.099311285,0.06584565
t_1912,-8.391,31.83036,0.07449269,0.05972545,0.089116976,0.06686493
t_1913,-7.94184,31.83036,0.054754395,0.04949925,0.0625176,0.060218606
t_1914,-8.12151,31.83036,0.056677796,0.049866807,0.06371221,0.05862551
t_1915,-7.85201,31.83036,0.06597778,0.0625229,0.07796196,0.063583225
t_1916,-8.03167,31.83036,0.057396315,0.05265287,0.06585964,0.057284854
t_1917,-8.66049,31.83036,0.07388677,0.062457345,0.09361739,0.06316488
t_1918,-8.21134,31.83036,0.062868156,0.05301475,0.07141682,0.06334544
t_1919,-8.57066,31.90665,0.069458164,0.061908785,0.08807031,0.061804276
t_192,-5.96555,31.60111,0.018420137,0.022967815,0.016729457,0.026306687
t_1920,-8.391,31.90665,0.069342434,0.060163204,0.08567726,0.06295299
t_1921,-8.30117,31.90665,0.068469204,0.06033158,0.08378232,0.062462185
t_1922,-7.94184,31.90665,0.06210835,0.060034465,0.07598847,0.058978774
t_1923,-7.85201,31.90665,0.05009481,0.04664875,0.059151553,0.06011685
t_1924,-8.12151,31.90665,0.062108584,0.057169814,0.07491969,0.05898984
t_1925,-8.48083,31.90665,0.07103818,0.062464885,0.08921911,0.06258597
t_1926,-8.03167,31.90665,0.06106154,0.05759721,0.07402648,0.058232747
t_1927,-8.66049,31.90665,0.07036311,0.06714793,0.0908779,0.060986172
t_1928,-8.21134,31.90665,0.06650601,0.06036968,0.08094897,0.060887177
t_1929,-8.21134,31.98288,0.06505668,0.066689685,0.082434356,0.058868356
t_193,-5.60622,31.67759,0.016080117,0.019643039,0.0124711,0.021107875
t_1930,-8.03167,31.98288,0.062439274,0.06917663,0.07967884,0.057154447
t_1931,-8.48083,31.98288,0.059603143,0.0546427,0.07435133,0.059785496
t_1932,-8.12151,31.98288,0.0641486,0.07075567,0.08205878,0.057828084
t_1933,-8.66049,31.98288,0.064669855,0.066449925,0.08365476,0.05877076
t_1934,-7.85201,31.98288,0.06211695,0.07267275,0.079750866,0.057659574
t_1935,-7.94184,31.98288,0.061652396,0.06882614,0.0786156,0.05715971
t_1936,-8.30117,31.98288,0.06588736,0.06429636,0.08328088,0.05970219
t_1937,-8.57066,31.98288,0.06617637,0.06695505,0.08513404,0.059303075
t_1938,-8.391,31.98288,0.06616034,0.06290541,0.08372392,0.05999095
t_1939,-7.85201,32.05904,0.057321373,0.070125036,0.07404614,0.054923274
t_194,-5.69605,31.67759,0.016225992,0.019881964,0.012998424,0.022172516
t_1940,-8.30117,32.05904,0.06365417,0.075852215,0.083295695,0.057301894
t_1941,-8.391,32.05904,0.064518794,0.07893074,0.08483158,0.05738241
t_1942,-8.03167,32.05904,0.054028414,0.054388758,0.06768106,0.054754563
t_1943,-8.21134,32.05904,0.062441636,0.07515818,0.08185005,0.056711797
t_1944,-8.48083,32.05904,0.05912175,0.058948487,0.074296705,0.057108033
t_1945,-8.12151,32.05904,0.05801219,0.061239623,0.07378692,0.055729978
t_1946,-8.57066,32.05904,0.061095115,0.066922955,0.07810255,0.056769215
t_1947,-8.66049,32.05904,0.05975583,0.06633044,0.076807186,0.056492858
t_1948,-7.94184,32.05904,0.05683925,0.066093594,0.07300038,0.054397244
t_1949,-8.391,32.13514,0.05509765,0.058069028,0.06873314,0.05486058
t_195,-6.14521,31.67759,0.017828025,0.022438575,0.016682902,0.028880183
t_1950,-7.94184,32.13514,0.047043998,0.049121052,0.058208745,0.050316427
t_1951,-8.66049,32.13514,0.048066773,0.051107645,0.058741987,0.054126594
t_1952,-8.30117,32.13514,0.058641385,0.07354141,0.07638484,0.05505324
t_1953,-8.57066,32.13514,0.049724545,0.051446438,0.060083304,0.053956803
t_1954,-8.12151,32.13514,0.052993637,0.058637466,0.06731195,0.0531273
t_1955,-8.21134,32.13514,0.05738997,0.071648575,0.07492229,0.054486193
t_1956,-8.48083,32.13514,0.058451004,0.07312723,0.07445562,0.054232035
t_1957,-8.03167,32.13514,0.050842382,0.057059016,0.06428285,0.051258303
t_1958,-7.94184,32.21118,0.04065619,0.04446056,0.049301527,0.044466373
t_1959,-8.30117,32.21118,0.04542175,0.04934156,0.055487376,0.053099725
t_196,-5.87572,31.67759,0.017429966,0.021553015,0.015052588,0.024553128
t_1960,-8.66049,32.21118,0.04593026,0.051415317,0.054961544,0.05187615
t_1961,-8.57066,32.21118,0.043543283,0.04569864,0.04954454,0.050702225
t_1962,-8.21134,32.21118,0.0472829,0.052092344,0.05877818,0.052501626
t_1963,-8.48083,32.21118,0.043982048,0.04584344,0.05051026,0.050992355
t_1964,-8.03167,32.21118,0.044432107,0.050207943,0.055037104,0.047469027
t_1965,-8.391,32.21118,0.049990922,0.054900017,0.06094244,0.05257218
t_1966,-8.12151,32.21118,0.04670927,0.05141678,0.058221497,0.05070632
t_1967,-8.66049,32.28716,0.04059073,0.047525827,0.047467403,0.050402876
t_1968,-7.94184,32.28716,0.0391046,0.045615405,0.0474215,0.04450864
t_1969,-8.30117,32.28716,0.047126673,0.05610102,0.058260817,0.05169021
t_197,-6.05538,31.67759,0.017614346,0.022010755,0.01606238,0.027324442
t_1970,-8.21134,32.28716,0.04229724,0.048963238,0.05170381,0.0510428
t_1971,-8.57066,32.28716,0.04605177,0.05362627,0.053029973,0.04920783
t_1972,-8.48083,32.28716,0.044495415,0.04983723,0.051182862,0.049534127
t_1973,-8.03167,32.28716,0.041197654,0.04824195,0.05050694,0.046381325
t_1974,-8.391,32.28716,0.04780386,0.05773278,0.0580821,0.051183905
t_1975,-8.12151,32.28716,0.041904677,0.04833156,0.05136262,0.04923668
t_1976,-8.12151,32.36307,0.03897092,0.046755746,0.04717963,0.04741835
t_1977,-8.57066,32.36307,0.045999244,0.063151665,0.055789094,0.048029095
t_1978,-8.30117,32.36307,0.04058805,0.0489924,0.048740838,0.050078794
t_1979,-7.94184,32.36307,0.038318742,0.046931643,0.04659991,0.0428285
t_198,-5.96555,31.67759,0.018526377,0.023022009,0.016670689,0.02588543
t_1980,-8.48083,32.36307,0.045945626,0.06077059,0.055394165,0.04887667
t_1981,-8.391,32.36307,0.045640968,0.05894701,0.055555496,0.04983719
t_1982,-8.66049,32.36307,0.044006705,0.0575773,0.05340769,0.047423605
t_1983,-8.03167,32.36307,0.038316227,0.045412403,0.046368804,0.044835594
t_1984,-8.21134,32.36307,0.039845545,0.04818204,0.04817931,0.049279813
t_1985,-8.57066,32.43891,0.043379847,0.05906931,0.05270824,0.04538271
t_1986,-8.03167,32.43891,0.03369499,0.03944211,0.039645582,0.041511085
t_1987,-8.21134,32.43891,0.036738973,0.04407529,0.043527495,0.04599671
t_1988,-8.12151,32.43891,0.0348543,0.041490607,0.041162208,0.044214122
t_1989,-8.391,32.43891,0.039911006,0.04760907,0.047037557,0.046981882
t_199,-5.78589,31.67759,0.015747987,0.019398542,0.012907607,0.02331838
t_1990,-8.66049,32.43891,0.04270326,0.060492825,0.05264714,0.044202723
t_1991,-8.30117,32.43891,0.039974622,0.04822364,0.047641363,0.04690034
t_1992,-8.48083,32.43891,0.043082584,0.055051528,0.051619787,0.046374366
t_1993,-7.94184,32.43891,0.03278041,0.037538502,0.03839764,0.038307283
t_1994,-8.48083,32.51469,0.04128542,0.05133279,0.04843687,0.044028446
t_1995,-8.57066,32.51469,0.04151495,0.056914337,0.05002006,0.042679306
t_1996,-8.21134,32.51469,0.034062054,0.040427517,0.039323967,0.043280542
t_1997,-8.12151,32.51469,0.030793,0.036432754,0.035207063,0.04162744
t_1998,-8.66049,32.51469,0.037839778,0.04764199,0.044985034,0.040967185
t_1999,-8.30117,32.51469,0.034138888,0.039719224,0.0388279,0.04430301
t_2,-5.60622,32.59041,0.014058628,0.016579194,0.008843893,0.01682934
t_20,-5.69605,32.81719,0.0143834865,0.016915658,0.008802138,0.016199654
t_200,-5.60622,31.75401,0.0137816155,0.016858025,0.010188869,0.020822689
t_2000,-8.03167,32.51469,0.030869117,0.03618755,0.035473153,0.03914998
t_2001,-8.391,32.51469,0.041856956,0.052026544,0.04917302,0.04463835
t_2002,-7.94184,32.51469,0.031931587,0.036912423,0.037034675,0.03583878
t_2003,-8.03167,32.59041,0.037678428,0.053634334,0.04555933,0.03797828
t_2004,-7.94184,32.59041,0.033038814,0.039965685,0.038272485,0.036485273
t_2005,-8.391,32.59041,0.04173585,0.050118122,0.04704827,0.04301134
t_2006,-8.12151,32.59041,0.037837856,0.050100032,0.04497091,0.039597943
t_2007,-8.30117,32.59041,0.04062402,0.051441297,0.047052346,0.04211657
t_2008,-8.66049,32.59041,0.03683361,0.0498452,0.043837953,0.03785277
t_2009,-8.48083,32.59041,0.041135486,0.05093574,0.046853755,0.0421323
t_201,-6.14521,31.75401,0.019917399,0.024758657,0.018921077,0.028268967
t_2010,-8.21134,32.59041,0.038263746,0.047912084,0.044741504,0.04094683
t_2011,-8.57066,32.59041,0.039497122,0.052915722,0.04644959,0.04012624
t_2012,-7.94184,32.66607,0.02951346,0.035888366,0.03293791,0.03598693
t_2013,-8.391,32.66607,0.04206194,0.05181793,0.046257716,0.041176006
t_2014,-8.30117,32.66607,0.03832316,0.04679907,0.043033518,0.039767496
t_2015,-8.12151,32.66607,0.031999785,0.03881391,0.03602069,0.037719384
t_2016,-8.21134,32.66607,0.037981838,0.050832555,0.044107653,0.03869198
t_2017,-8.48083,32.66607,0.039878484,0.04882028,0.04414667,0.039947785
t_2018,-8.57066,32.66607,0.03791001,0.05165106,0.043897588,0.03765605
t_2019,-8.03167,32.66607,0.030295122,0.03683956,0.033945773,0.03676347
t_202,-5.96555,31.75401,0.016921025,0.020946974,0.014749587,0.02542564
t_2020,-8.66049,32.66607,0.034838077,0.04734932,0.04073861,0.035277143
t_2021,-8.57066,32.74166,0.033649977,0.041330684,0.037304893,0.035243206
t_2022,-8.66049,32.74166,0.03294394,0.04380615,0.03743895,0.033452548
t_2023,-8.391,32.74166,0.038648594,0.05312247,0.043656103,0.03732231
