# 2023_M6.9_Marrakesh median gmf, Stations:None, gmlt:GEM, Rupture:USGS
custom_site_id,lon,lat,AkkarEtAlRjb2014,AtkinsonBoore2006Modified2011,ChiouYoungs2014,"NRCan15SiteTerm
gmpe_name = 'PezeshkEtAl2011NEHRPBC'"
t_1925,-8.48083,31.90665,0.03654157,0.04658272,0.065136895,0.053522956
t_1926,-8.03167,31.90665,0.03634119,0.047095925,0.065029226,0.05396843
t_1927,-8.66049,31.90665,0.035827562,0.05023993,0.06514443,0.0571316
t_1928,-8.21134,31.90665,0.037851818,0.047547493,0.06757051,0.054862224
t_1929,-8.21134,31.98288,0.03528202,0.05248475,0.064745665,0.059348866
t_193,-5.60622,31.67759,0.007869322,0.014388889,0.008264753,0.013502596
t_1930,-8.03167,31.98288,0.03481434,0.056111433,0.064854234,0.06306545
t_1931,-8.48083,31.98288,0.030442879,0.04151069,0.05356163,0.046801068
t_1932,-8.12151,31.98288,0.035566732,0.05683704,0.066360585,0.06411193
t_1933,-8.66049,31.98288,0.03267272,0.0502955,0.059807267,0.056174967
t_1934,-7.85201,31.98288,0.03298487,0.057098318,0.061851226,0.06344752
t_1935,-7.94184,31.98288,0.033821452,0.05534963,0.06291316,0.061897896
t_1936,-8.30117,31.98288,0.034813505,0.049636424,0.063298754,0.056168802
t_1937,-8.57066,31.98288,0.03355519,0.050760884,0.061440475,0.05695864
t_1938,-8.391,31.98288,0.034239855,0.048011042,0.061994202,0.054271974
t_1939,-7.85201,32.05904,0.030503199,0.05731066,0.057289116,0.062703565
t_194,-5.69605,31.67759,0.007939965,0.014565146,0.008612771,0.013732508
t_1940,-8.30117,32.05904,0.033154905,0.059441727,0.0628154,0.06601487
t_1941,-8.391,32.05904,0.03317028,0.06149424,0.063431606,0.06821867
t_1942,-8.03167,32.05904,0.02971075,0.04553929,0.053488865,0.050340418
t_1943,-8.21134,32.05904,0.033135574,0.05987771,0.062892325,0.06647121
t_1944,-8.48083,32.05904,0.030151179,0.045915235,0.0544094,0.050854404
t_1945,-8.12151,32.05904,0.031434372,0.05005052,0.057529267,0.055490937
t_1946,-8.57066,32.05904,0.030975312,0.051979955,0.057105012,0.057341866
t_1947,-8.66049,32.05904,0.03015873,0.051159736,0.055447858,0.056195647
t_1948,-7.94184,32.05904,0.031123798,0.055507608,0.05806217,0.06106484
t_1949,-8.391,32.13514,0.02833946,0.046506047,0.05131263,0.050777066
t_195,-6.14521,31.67759,0.008706065,0.016478006,0.011046348,0.015975093
t_1950,-7.94184,32.13514,0.026926134,0.045458835,0.048409563,0.049262073
t_1951,-8.66049,32.13514,0.024361178,0.040526357,0.042760003,0.04384345
t_1952,-8.30117,32.13514,0.030401684,0.05875275,0.057460196,0.06417662
t_1953,-8.57066,32.13514,0.025396714,0.04161244,0.044850975,0.045197856
t_1954,-8.12151,32.13514,0.02884268,0.049782645,0.052719302,0.05429235
t_1955,-8.21134,32.13514,0.030304069,0.05829861,0.05715862,0.06365977
t_1956,-8.48083,32.13514,0.03000428,0.059298407,0.056830466,0.0645833
t_1957,-8.03167,32.13514,0.02873629,0.05145172,0.052780334,0.055957887
t_1958,-7.94184,32.21118,0.025861034,0.0494459,0.04685092,0.05280925
t_1959,-8.30117,32.21118,0.023515126,0.0400948,0.041091908,0.043139536
t_196,-5.87572,31.67759,0.008525922,0.015795471,0.009972504,0.015045718
t_1960,-8.66049,32.21118,0.023426238,0.042046472,0.041157536,0.044837017
t_1961,-8.57066,32.21118,0.022577735,0.039423067,0.03923918,0.04219174
t_1962,-8.21134,32.21118,0.024969205,0.04318808,0.044278547,0.046452746
t_1963,-8.48083,32.21118,0.0229501,0.039551802,0.039962795,0.042447064
t_1964,-8.03167,32.21118,0.026346685,0.04973421,0.047863774,0.053291403
t_1965,-8.391,32.21118,0.025803063,0.045244727,0.04625283,0.04864177
t_1966,-8.12151,32.21118,0.025713438,0.045277238,0.046071593,0.04863368
t_1967,-8.66049,32.28716,0.020744734,0.0393141,0.03560582,0.041365393
t_1968,-7.94184,32.28716,0.023832917,0.047683377,0.04251924,0.05024432
t_1969,-8.30117,32.28716,0.024275688,0.045848157,0.043300692,0.048618674
t_197,-6.05538,31.67759,0.008608626,0.0161479,0.010637085,0.015558221
t_1970,-8.21134,32.28716,0.022232208,0.04081855,0.038660962,0.04327494
t_1971,-8.57066,32.28716,0.023890587,0.04689514,0.042604458,0.049498886
t_1972,-8.48083,32.28716,0.023188382,0.043506652,0.040829893,0.046034206
t_1973,-8.03167,32.28716,0.024104651,0.047225304,0.04304942,0.049904805
t_1974,-8.391,32.28716,0.02457146,0.04791843,0.04408961,0.05077949
t_1975,-8.12151,32.28716,0.022964282,0.042748142,0.04028433,0.045267396
t_1976,-8.12151,32.36307,0.021007553,0.040643048,0.03619085,0.04244333
t_1977,-8.57066,32.36307,0.023452139,0.052693974,0.04239823,0.054890558
t_1978,-8.30117,32.36307,0.020672733,0.039820414,0.035470843,0.04163046
t_1979,-7.94184,32.36307,0.022306189,0.045721438,0.03927013,0.047563296
t_198,-5.96555,31.67759,0.009059104,0.016878858,0.011044939,0.016167274
t_1980,-8.48083,32.36307,0.023360197,0.050581645,0.041903697,0.052789576
t_1981,-8.391,32.36307,0.02311507,0.048188962,0.0411281,0.050353322
t_1982,-8.66049,32.36307,0.022447085,0.04729804,0.039733443,0.049145717
t_1983,-8.03167,32.36307,0.021661604,0.042331245,0.03766086,0.044135746
t_1984,-8.21134,32.36307,0.020708967,0.03990918,0.03554581,0.041714873
t_1985,-8.57066,32.43891,0.021853376,0.04839173,0.03867591,0.049870316
t_1986,-8.03167,32.43891,0.01881001,0.03622125,0.031519614,0.03735771
t_1987,-8.21134,32.43891,0.01880171,0.036127817,0.031526748,0.03734369
t_1988,-8.12151,32.43891,0.018480865,0.035451837,0.030856393,0.03661563
t_1989,-8.391,32.43891,0.019818338,0.03844707,0.033670306,0.039730128
t_199,-5.78589,31.67759,0.007704925,0.014213061,0.008550182,0.013467411
t_1990,-8.66049,32.43891,0.021829182,0.049835633,0.03883011,0.051244363
t_1991,-8.30117,32.43891,0.020021658,0.03889921,0.03410693,0.040215466
t_1992,-8.48083,32.43891,0.021464774,0.044810575,0.037502296,0.04625657
t_1993,-7.94184,32.43891,0.019438894,0.037741624,0.032828823,0.038848687
t_1994,-8.48083,32.51469,0.020109734,0.041830044,0.034423467,0.04274006
t_1995,-8.57066,32.51469,0.02073654,0.04685726,0.036204208,0.04780635
t_1996,-8.21134,32.51469,0.01710523,0.032764502,0.027930908,0.03351695
t_1997,-8.12151,32.51469,0.016007153,0.030472795,0.025735028,0.031150602
t_1998,-8.66049,32.51469,0.019540755,0.04013502,0.03310049,0.040867455
t_1999,-8.30117,32.51469,0.016718926,0.03194407,0.027164226,0.032682776
t_2,-5.60622,32.59041,0.006878673,0.012146834,0.0058582462,0.011176441
t_20,-5.69605,32.81719,0.007037049,0.012390059,0.0058313482,0.011365966
t_200,-5.60622,31.75401,0.006744418,0.012349467,0.006749165,0.01157409
t_2000,-8.03167,32.51469,0.016861772,0.03228718,0.027401742,0.03296436
t_2001,-8.391,32.51469,0.020230923,0.0420869,0.034698278,0.04304306
t_2002,-7.94184,32.51469,0.018678745,0.03643896,0.031117499,0.037138008
t_2003,-8.03167,32.59041,0.019741055,0.04504232,0.03387065,0.045553062
t_2004,-7.94184,32.59041,0.017763298,0.034686007,0.02901488,0.03502468
t_2005,-8.391,32.59041,0.019332327,0.04134223,0.032676857,0.04187439
t_2006,-8.12151,32.59041,0.019196497,0.04068246,0.032332588,0.041189145
t_2007,-8.30117,32.59041,0.019376807,0.041439407,0.0327792,0.041987594
t_2008,-8.66049,32.59041,0.019310871,0.043352824,0.032778658,0.04374039
t_2009,-8.48083,32.59041,0.019404829,0.042249948,0.03289585,0.042758048
t_201,-6.14521,31.75401,0.009726124,0.018212637,0.012534342,0.017617265
t_2010,-8.21134,32.59041,0.0188351,0.03833041,0.031450097,0.038832102
t_2011,-8.57066,32.59041,0.01957084,0.044190627,0.033425707,0.044663772
t_2012,-7.94184,32.66607,0.015060249,0.028830612,0.023314936,0.028859625
t_2013,-8.391,32.66607,0.018878208,0.04328588,0.03180599,0.04344828
t_2014,-8.30117,32.66607,0.018022945,0.037464295,0.029548183,0.037616633
t_2015,-8.12151,32.66607,0.015892997,0.03059171,0.025015997,0.030695219
t_2016,-8.21134,32.66607,0.018434983,0.040014576,0.030566035,0.04017234
t_2017,-8.48083,32.66607,0.018470397,0.04074945,0.030690191,0.040871914
t_2018,-8.57066,32.66607,0.01870964,0.043214504,0.03142695,0.04329403
t_2019,-8.03167,32.66607,0.015316397,0.029356739,0.02385778,0.029427163
t_202,-5.96555,31.75401,0.008273798,0.015365672,0.009767704,0.014690741
t_2020,-8.66049,32.66607,0.018376868,0.041627634,0.030537669,0.04163916
t_2021,-8.57066,32.74166,0.016637266,0.033841204,0.02626103,0.033624414
t_2022,-8.66049,32.74166,0.017145533,0.037366718,0.027441638,0.037075456
t_2023,-8.391,32.74166,0.018076738,0.042423263,0.029917052,0.04222339
t_2024,-8.48083,32.74166,0.017219618,0.03673087,0.027616626,0.036533527
t_2025,-7.94184,32.74166,0.0151283145,0.02912965,0.023132589,0.028921477
t_2026,-8.21134,32.74166,0.017379211,0.03732817,0.027999828,0.03715861
t_2027,-8.30117,32.74166,0.017022293,0.03519707,0.027156603,0.03504104
t_2028,-8.03167,32.74166,0.013965998,0.02661338,0.020989167,0.026456084
t_2029,-8.12151,32.74166,0.016051017,0.031191893,0.025047444,0.031034762
t_203,-6.05538,31.75401,0.010035909,0.018798176,0.012724966,0.018074943
t_2030,-8.21134,32.81719,0.01688292,0.037865173,0.026803322,0.037394524
t_2031,-8.391,32.81719,0.015839584,0.03176348,0.024365822,0.031363897
t_2032,-8.12151,32.81719,0.016097592,0.033215202,0.024913056,0.032787725
t_2033,-8.66049,32.81719,0.016075637,0.03403821,0.024820646,0.033516545
t_2034,-8.57066,32.81719,0.016531931,0.03632321,0.025921961,0.035811484
t_2035,-8.03167,32.81719,0.015026889,0.029058855,0.022664795,0.028662298
t_2036,-8.30117,32.81719,0.017288547,0.040961415,0.027960632,0.040456258
t_2037,-7.94184,32.81719,0.014289129,0.0274171,0.021199496,0.027012758
t_2038,-8.48083,32.81719,0.015965272,0.032619268,0.02462048,0.032189734
t_2039,-8.66049,32.89265,0.014203185,0.027383357,0.020675415,0.026771061
t_204,-5.87572,31.75401,0.008650719,0.01599912,0.010046702,0.015214151
t_2040,-8.30117,32.89265,0.015238244,0.030958125,0.022854934,0.030348688
t_2041,-8.03167,32.89265,0.014377641,0.027741982,0.021075582,0.027163314
t_2042,-8.57066,32.89265,0.015031411,0.030396042,0.022367725,0.029750027
t_2043,-8.21134,32.89265,0.016035281,0.035697,0.024671027,0.03499118
t_2044,-7.94184,32.89265,0.015082626,0.030834867,0.022444881,0.030161338
t_2045,-8.12151,32.89265,0.014843511,0.02911622,0.022022512,0.02852908
t_2046,-8.48083,32.89265,0.016076751,0.036326107,0.02478428,0.03558391
t_2047,-8.391,32.89265,0.015785305,0.034146756,0.02406464,0.033467013
t_2048,-8.48083,32.96805,0.01480018,0.031153295,0.021659885,0.030305628
t_2049,-8.391,32.96805,0.01334648,0.025526814,0.01885136,0.02484424
t_205,-5.78589,31.75401,0.008517497,0.015695097,0.00957937,0.014848998
t_2050,-7.94184,32.96805,0.013236955,0.025303224,0.018552335,0.02458272
t_2051,-8.21134,32.96805,0.015317322,0.0340895,0.022854418,0.03318205
t_2052,-8.12151,32.96805,0.013428814,0.025709562,0.018985214,0.025016142
t_2053,-8.03167,32.96805,0.014068588,0.02746779,0.02014811,0.026709884
t_2054,-8.30117,32.96805,0.013941533,0.026870387,0.019961296,0.026157195
t_2055,-8.57066,32.96805,0.0140123265,0.027309882,0.020027272,0.026546683
t_2056,-8.66049,32.96805,0.012546542,0.023822132,0.017314907,0.02313275
t_2057,-8.391,33.04338,0.013167216,0.02522279,0.018162744,0.02438742
t_2058,-8.30117,33.04338,0.011247352,0.02113916,0.014894649,0.020442788
t_2059,-7.94184,33.04338,0.013045277,0.024967054,0.017846806,0.02410122
t_206,-5.69605,31.75401,0.007750867,0.014167022,0.00827137,0.013338566
t_2060,-8.03167,33.04338,0.012853282,0.024524424,0.017552651,0.023693396
t_2061,-8.12151,33.04338,0.012165345,0.023033576,0.016399026,0.022265919
t_2062,-8.57066,33.04338,0.012402117,0.023547135,0.01675268,0.022741742
t_2063,-8.48083,33.04338,0.013741973,0.027546706,0.019216144,0.026622739
t_2064,-8.21134,33.04338,0.014402621,0.0309798,0.020595368,0.029957095
t_2065,-8.66049,33.04338,0.014525605,0.032664295,0.02082897,0.031517893
t_2066,-8.21134,33.11865,0.012260647,0.023273699,0.016208343,0.022366308
t_2067,-8.66049,33.11865,0.009583037,0.017796757,0.011818703,0.017069472
t_2068,-8.30117,33.11865,0.012116916,0.022961732,0.015969558,0.022067944
t_2069,-8.03167,33.11865,0.013025122,0.025729027,0.017507879,0.02470566
t_207,-5.69605,31.83036,0.008010143,0.014629444,0.008517881,0.013753161
t_2070,-8.391,33.11865,0.01312593,0.026042148,0.017738154,0.025024297
t_2071,-8.12151,33.11865,0.0103360675,0.019289823,0.013069891,0.01853227
t_2072,-7.94184,33.11865,0.013217624,0.026892265,0.017828243,0.025803406
t_2073,-8.57066,33.11865,0.012396117,0.023586504,0.016374039,0.022641607
t_2074,-8.48083,33.11865,0.012468775,0.023740854,0.016537156,0.022803923
t_2075,-8.66049,33.19386,0.00917456,0.01696194,0.010906119,0.016176997
t_2076,-8.21134,33.19386,0.010929503,0.020471817,0.013669832,0.019559175
t_2077,-8.30117,33.19386,0.011453888,0.021566773,0.014506934,0.020606538
t_2078,-8.03167,33.19386,0.01306384,0.027574703,0.017272187,0.026325826
t_2079,-8.12151,33.19386,0.010271805,0.01913592,0.0126355225,0.018277925
t_208,-6.05538,31.83036,0.008856736,0.01643773,0.010777019,0.015770981
t_2080,-7.94184,33.19386,0.0133603485,0.029611032,0.017857715,0.028250804
t_2081,-8.391,33.19386,0.011762055,0.022229146,0.014999472,0.021236219
t_2082,-8.48083,33.19386,0.01359546,0.030807354,0.018420622,0.029420685
t_2083,-8.57066,33.19386,0.012230328,0.023449674,0.01572939,0.02238156
t_2084,-8.30117,33.269,0.0114427265,0.021561392,0.014125186,0.020488344
t_2085,-8.21134,33.269,0.013159857,0.029962279,0.01728458,0.028469611
t_2086,-8.03167,33.269,0.012418954,0.025669577,0.015745386,0.024374267
t_2087,-7.94184,33.269,0.0126416795,0.027109865,0.01613606,0.02572603
t_2088,-8.391,33.269,0.011524942,0.021743104,0.014249251,0.02065818
t_2089,-8.48083,33.269,0.008882104,0.016360397,0.010255529,0.015538978
t_209,-5.60622,31.83036,0.0075659333,0.013728667,0.0076930127,0.012848939
t_2090,-8.57066,33.269,0.008845773,0.016286122,0.010175655,0.0154605005
t_2091,-8.12151,33.269,0.010753495,0.020096151,0.013024032,0.019090334
t_2092,-8.12151,33.34407,0.01060226,0.01977039,0.012443362,0.018684238
t_2093,-8.391,33.34407,0.0085438145,0.015662443,0.009509293,0.014804146
t_2094,-7.94184,33.34407,0.01148097,0.022410147,0.013749119,0.021158747
t_2095,-8.03167,33.34407,0.011473622,0.022251064,0.013775752,0.021020345
t_2096,-8.21134,33.34407,0.0115443235,0.022445459,0.01393485,0.021217063
t_2097,-8.30117,33.34407,0.010918403,0.020442462,0.012943545,0.019324632
t_2098,-9.10965,29.27789,0.009332836,0.017838923,0.012521844,0.01746388
t_2099,-8.84016,29.27789,0.009659587,0.0185309,0.013276885,0.0182418
t_21,-5.60622,32.81719,0.0074731796,0.013162388,0.0060996613,0.0120430505
t_210,-6.14521,31.83036,0.008648958,0.016209384,0.010721004,0.015642101
t_2100,-8.92999,29.35622,0.010110713,0.019449633,0.014275333,0.019267257
t_2101,-8.66049,29.35622,0.010368561,0.019989017,0.014864796,0.019883092
t_2102,-9.19948,29.35622,0.009655356,0.018502913,0.013242283,0.01820061
t_2103,-9.37915,29.35622,0.010779394,0.02048723,0.0149076665,0.020033242
t_2104,-9.01982,29.35622,0.009975619,0.019169597,0.013969655,0.018950757
t_2105,-8.75033,29.35622,0.01030439,0.019855388,0.014718855,0.019730428
t_2106,-9.10965,29.35622,0.01212414,0.02324101,0.017664887,0.022921503
t_2107,-8.84016,29.35622,0.01020509,0.019653363,0.0144987255,0.019502815
t_2108,-9.28932,29.35622,0.009529706,0.018215671,0.012923032,0.01786677
t_2109,-8.92999,29.43449,0.010725979,0.020697283,0.01563713,0.020675436
t_211,-5.96555,31.83036,0.007749986,0.0144538805,0.008906686,0.013791631
t_2110,-8.84016,29.43449,0.012887624,0.024808269,0.019683387,0.024830174
t_2111,-8.66049,29.43449,0.011008276,0.021291027,0.016285714,0.021366742
t_2112,-9.19948,29.43449,0.013120016,0.025300313,0.019708827,0.025075749
t_2113,-9.37915,29.43449,0.010194006,0.019413281,0.014197689,0.019114956
t_2114,-8.75033,29.43449,0.0152018275,0.029682208,0.024188733,0.029754316
t_2115,-9.10965,29.43449,0.010773616,0.020637184,0.015560626,0.020513913
t_2116,-9.28932,29.43449,0.010053752,0.019281002,0.014083098,0.019049225
t_2117,-9.01982,29.43449,0.010975441,0.021044014,0.0160112,0.020973446
t_2118,-8.92999,29.51269,0.0116151655,0.022414586,0.017525177,0.022591447
t_2119,-8.75033,29.51269,0.011659445,0.022595322,0.017711233,0.022862986
t_212,-5.87572,30.29141,0.011537255,0.022046559,0.014332464,0.02091535
t_2120,-9.10965,29.51269,0.010999087,0.02124254,0.016233662,0.021292202
t_2121,-9.19948,29.51269,0.010854668,0.020913623,0.015872972,0.020894296
t_2122,-8.84016,29.51269,0.011491874,0.02226989,0.017354105,0.022494562
t_2123,-9.28932,29.51269,0.0113048935,0.021597408,0.0165656,0.021501385
t_2124,-9.01982,29.51269,0.011196275,0.021649875,0.016679056,0.021764442
t_2125,-8.66049,29.51269,0.011710098,0.022713736,0.017837498,0.023011941
t_2126,-9.37915,29.51269,0.010155068,0.019556312,0.014393614,0.019396357
t_2127,-9.19948,29.59084,0.011264727,0.021824598,0.016866803,0.02198946
t_2128,-8.75033,29.59084,0.012337936,0.023993371,0.019224131,0.024522096
t_2129,-9.10965,29.59084,0.011789309,0.022794237,0.01793906,0.02305025
t_213,-6.14521,30.29141,0.008425833,0.015931606,0.010463315,0.015367264
t_2130,-8.84016,29.59084,0.01218611,0.023688007,0.018893111,0.024162464
t_2131,-8.92999,29.59084,0.012193733,0.023634633,0.018854177,0.024048842
t_2132,-9.01982,29.59084,0.011941683,0.023137148,0.018308233,0.023474364
t_2133,-8.66049,29.59084,0.012543773,0.024374614,0.019648712,0.024947518
t_2134,-9.28932,29.59084,0.010980474,0.021246094,0.016236195,0.021322565
t_2135,-9.37915,29.59084,0.010858558,0.02092975,0.015890872,0.020917712
t_2136,-9.19948,29.66892,0.012230368,0.023670487,0.01890274,0.024063244
t_2137,-8.75033,29.66892,0.013453467,0.026138699,0.021585045,0.027003556
t_2138,-9.10965,29.66892,0.012257903,0.023826532,0.01904519,0.024321001
t_2139,-8.92999,29.66892,0.0128977345,0.025079085,0.020414189,0.025779217
t_214,-6.05538,30.36895,0.008234596,0.015517358,0.010016278,0.014914363
t_2140,-8.66049,29.66892,0.015666442,0.030382026,0.026058862,0.031438608
t_2141,-8.84016,29.66892,0.013295088,0.025815276,0.021238472,0.026609952
t_2142,-9.01982,29.66892,0.014791338,0.02864395,0.024091583,0.029347189
t_2143,-9.37915,29.66892,0.01161219,0.022397818,0.017507723,0.022564916
t_2144,-9.28932,29.66892,0.01159897,0.02250263,0.01760517,0.022775797
t_2145,-8.92999,29.74695,0.014140825,0.027439244,0.023029724,0.0285134
t_2146,-9.37915,29.74695,0.011880244,0.02307139,0.018223682,0.023439264
t_2147,-8.84016,29.74695,0.014080727,0.027423114,0.022943625,0.0285871
t_2148,-8.66049,29.74695,0.014845817,0.028814986,0.024524547,0.030171108
t_2149,-9.01982,29.74695,0.013899594,0.02693799,0.022499686,0.027888589
t_215,-5.78589,30.36895,0.011639968,0.02323146,0.014278383,0.021967886
t_2150,-9.10965,29.74695,0.0130251795,0.025369758,0.020711377,0.026155075
t_2151,-8.75033,29.74695,0.014376188,0.027983068,0.023560379,0.02924529
t_2152,-9.28932,29.74695,0.012355762,0.024001276,0.01924187,0.024510145
t_2153,-9.19948,29.74695,0.0132176485,0.025566569,0.021008298,0.026237221
t_2154,-8.66049,29.82491,0.016007416,0.029338863,0.026951002,0.031192694
t_2155,-9.28932,29.82491,0.0148960585,0.028822532,0.024427509,0.02971047
t_2156,-8.92999,29.82491,0.014826477,0.028486697,0.02451036,0.029992184
t_2157,-9.19948,29.82491,0.013702952,0.026642282,0.022125095,0.02761487
t_2158,-8.75033,29.82491,0.01585202,0.029356204,0.026629178,0.0311358
t_2159,-9.37915,29.82491,0.012854081,0.024927264,0.020275446,0.025547637
t_216,-5.69605,30.36895,0.0069659157,0.012848606,0.007252354,0.012090797
t_2160,-8.84016,29.82491,0.017440109,0.032775704,0.029935438,0.034648187
t_2161,-9.10965,29.82491,0.016806517,0.0326851,0.028508227,0.03405422
t_2162,-9.01982,29.82491,0.014303218,0.027904697,0.023425909,0.029212173
t_2163,-8.75033,29.90281,0.017198931,0.029769989,0.02938739,0.03205507
t_2164,-8.92999,29.90281,0.016631521,0.029847955,0.0282391,0.031867757
t_2165,-9.19948,29.90281,0.014352442,0.028001707,0.023529084,0.029330404
t_2166,-9.01982,29.90281,0.016092286,0.029607322,0.027125536,0.03143926
t_2167,-9.28932,29.90281,0.014493031,0.02807195,0.023756413,0.0292222
t_2168,-9.37915,28.72793,0.007868954,0.014353769,0.008093939,0.013428376
t_2169,-9.28932,28.72793,0.0066587687,0.0122285765,0.0066518188,0.011456814
t_217,-5.96555,30.36895,0.007899381,0.014807133,0.009262557,0.014150446
t_2170,-9.19948,28.72793,0.0076669888,0.0140025215,0.007997361,0.013136332
t_2171,-9.01982,28.72793,0.009115134,0.016852682,0.010072651,0.015846243
t_2172,-8.75033,28.72793,0.00937139,0.017389152,0.010584688,0.016388273
t_2173,-9.10965,28.72793,0.00680126,0.012532557,0.006953344,0.0117715085
t_2174,-8.92999,28.72793,0.011066767,0.021553455,0.0129978135,0.020285008
t_2175,-8.84016,28.72793,0.0083816135,0.0154322395,0.00917715,0.014535192
t_2176,-8.66049,28.72793,0.00854544,0.015763879,0.009463832,0.014863042
t_2177,-8.75033,28.80668,0.011445265,0.021911988,0.014089556,0.02076006
t_2178,-9.37915,28.80668,0.0068333866,0.012601036,0.007021661,0.01184259
t_2179,-9.28932,28.80668,0.006922938,0.0127917975,0.0072127027,0.012040969
t_218,-5.60622,30.36895,0.0066955127,0.012278198,0.006686163,0.011500944
t_2180,-9.19948,28.80668,0.007005771,0.012968096,0.0073901815,0.012224783
t_2181,-9.01982,28.80668,0.00911313,0.01690543,0.010399717,0.01597631
